simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4787253;0,5257674;0,4756104;0,4814033;0,4963827;0,5174115;0,4618024;0,5015451;0,5319671;0,5;31;2,49387;0;0;0;0;0
500,0096;0,5247801;0,4839708;0,6636217;0,5624048;0,4652046;0,5268129;0,4303682;0,4508482;0,4877388;0,5;68;1,467614;0,1323529;0;0,1323529;0;0
1000,003;0,7079239;0,3898911;0,7241296;0,4551044;0,4601902;0,5634442;0,3972857;0,4298871;0,5766108;0,5;54;2,084307;0,1666667;0;0,1481481;0,01851852;0
1500,008;0,8110733;0,3305831;0,8045792;0,3978138;0,4266683;0,5648153;0,4906034;0,5177546;0,4763149;0,5;48;1,286951;0,2291667;0;0,2083333;0,02083333;0
2000,017;0,8394749;0,3665334;0,7786182;0,3565075;0,476524;0,6563793;0,4210159;0,582306;0,3767019;0,5;54;1,889399;0,1111111;0;0,1111111;0;0
2500,06;0,8797191;0,3525932;0,8403217;0,3175393;0,461161;0,7674554;0,5009207;0,588859;0,3818414;0,5;51;1,428003;0,03921569;0;0,03921569;0;0
3000,028;0,8816718;0,3515211;0,817398;0,2910312;0,4422133;0,7829109;0,5418883;0,5396088;0,4846277;0,5;54;1,495602;0,07407407;0,03703704;0,03703704;0;0
3500,052;0,8612897;0,335311;0,7909949;0,2816111;0,5917256;0,7762225;0,502494;0,4771553;0,471155;0,5;53;1,192727;0,05660377;0,03773585;0,01886792;0;0
4000,065;0,9013572;0,3799384;0,8207256;0,242275;0,5580955;0,8602514;0,469099;0,6249387;0,4493383;0,5;47;2,226862;0,08510638;0,08510638;0;0;0
4500,048;0,9225913;0,3587701;0,8073149;0,3004478;0,633873;0,7508435;0,4377123;0,5943398;0,458945;0,5;53;1,965774;0,01886792;0;0,01886792;0;0
