simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,497091;0,5005688;0,5052922;0,5058953;0,5030199;0,5053619;0,5019037;0,4986677;0,4990135;0,5;30;1,682976;0,1;0,06666667;0,03333334;0;0
500,0172;0,4761812;0,4794967;0,5031065;0,5005154;0,5300912;0,5173711;0,4832249;0,4710675;0,5300432;0,5;3;16,88863;0,6666667;0,6666667;0;0;0
1000;0,46557;0,4934406;0,5114931;0,5414454;0,5337074;0,4947451;0,4928546;0,441521;0,5287502;0,5;8;6,061508;1;1;0;0;0
1500,001;0,4334628;0,5090446;0,5084881;0,5603963;0,5271444;0,5110869;0,4523302;0,3702268;0,4924166;0,5;3;15,85163;1,666667;1;0;0;0,6666667
2000;0,4466775;0,4996105;0,5187697;0,5501976;0,5286472;0,5370484;0,4402393;0,3279961;0,4846903;0,5;10;4,680248;2;1;0;0;1
2500,003;0,4863166;0,4954622;0,5182472;0,5348014;0,5502404;0,5555932;0,4225581;0,3458131;0,5177349;0,5;9;5,616886;2;1;0;0;1
3000;0,5481406;0,4499736;0,5238007;0,5441092;0,527145;0,5507147;0,3894893;0,3195571;0,558634;0,5;8;6,435462;2,125;1;0,125;0;1
3500,005;0,5827807;0,4365809;0,5187124;0,5527523;0,535581;0,5804626;0,3697604;0,3263228;0,5709448;0,5;13;3,912549;1,846154;0,8461539;0;0;1
4000,004;0,6157874;0,4426712;0,5465095;0,5533779;0,5463679;0,5874189;0,3688594;0,3370824;0,5651761;0,5;8;6,431456;2;1;0;0;1
4500,001;0,6350692;0,4132786;0,5647093;0,5512621;0,5538411;0,5927256;0,3500052;0,3169859;0,5665329;0,5;10;5,088182;2;1;0;0;1
