simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,4991768;0,5074646;0,4987275;0,5095547;0,5064721;0,522216;0,5162311;0,484475;0,5109298;0,5;14;2,918839;0;0;0;0;0
500,0344;0,5505995;0,5227877;0,5172011;0,4147174;0,5003619;0,4763701;0,5533064;0,463933;0,6258686;0,5;7;5,681953;0;0;0;0;0
1000,009;0,5506526;0,5695513;0,5810904;0,4277866;0,4948685;0,4583661;0,5114706;0,4886565;0,6422646;0,5;2;20,84409;0;0;0;0;0
1500,002;0,6028361;0,567151;0,6432723;0,4584143;0,4408907;0,462465;0,5033723;0,4593493;0,724997;0,5;2;21,37409;0;0;0;0;0
2000,034;0,6733497;0,6128854;0,6325494;0,4157562;0,4621473;0,4288583;0,5156479;0,4648036;0,7514634;0,5;4;11,13055;0;0;0;0;0
2500,002;0,7595218;0,6283368;0,6441978;0,4144576;0,455204;0,4652029;0,5843294;0,4346185;0,7868831;0,5;2;22,48333;0;0;0;0;0
3000,045;0,7449642;0,6096691;0,6491259;0,4715509;0,4800757;0,4921339;0,5617989;0,4324535;0,8381089;0,5;2;24,88127;1;0;1;0;0
3500,024;0,7051277;0,6101805;0,6444913;0,4285667;0,4449148;0,4816686;0,594825;0,3689252;0,9133645;0,5;2;24,68779;1;0;1;0;0
4000,017;0,6886931;0,5644311;0,660517;0,4909788;0,4321758;0,4746999;0,60718;0,3818225;1;0,5;2;26,13158;1,5;0;1;0;0,5
4500,056;0,6955445;0,5503853;0,6349896;0,4805413;0,4695166;0,4895506;0,6134503;0,3880151;0,9873248;0,5;2;27,14398;2;0;1;0;1
