simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4997424;0,505801;0,4972734;0,5012664;0,5023682;0,4980223;0,5026925;0,4958254;0,5016085;0,5;37;1,16119;0,02702703;0;0;0,02702703;0
500,0447;0,4912288;0,4865824;0,5070139;0,5097092;0,5119099;0,4925156;0,5052097;0,4900784;0,4983998;0,5;14;2,924358;0,1428571;0;0;0,1428571;0
1000,029;0,494201;0,4899299;0,5199993;0,5018502;0,5160008;0,4858245;0,5266916;0,4787086;0,5192934;0,5;15;3,327937;0,4666667;0;0;0,4666667;0
1500,031;0,5148778;0,5165068;0,5522522;0,5005301;0,5265956;0,4813529;0,495346;0,428549;0,5156723;0,5;17;2,873049;1;0;0;1;0
2000,024;0,5132348;0,4746971;0,5390893;0,505784;0,5206375;0,4801843;0,5323539;0,4147466;0,5016219;0,5;17;2,887632;1;0;0;1;0
2500,006;0,4916573;0,4423375;0,5329823;0,4893672;0,4978286;0,488858;0,5621795;0,4259061;0,4845349;0,5;13;3,724974;1;0;0;1;0
3000,003;0,49232;0,4468116;0,557575;0,4709689;0,5070822;0,4665976;0,5629129;0,4314499;0,5020591;0,5;14;3,571108;1;0;0;1;0
3500,012;0,4971779;0,4126745;0,5771757;0,4683774;0,483485;0,454818;0,539457;0,4216284;0,492064;0,5;20;2,274816;1;0;0;1;0
4000,058;0,5187008;0,4122886;0,554057;0,4319958;0,4849088;0,4558662;0,5312524;0,4012191;0,467308;0,5;19;2,501003;1,052632;0;0;1;0,05263158
4500,031;0,5120792;0,3940458;0,5362431;0,4162235;0,4785058;0,4900105;0,5308912;0,3852505;0,4639378;0,5;17;2,768206;1;0;0;1;0
