simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5012153;0,4968648;0,5092932;0,4986464;0,5003613;0,4961962;0,5012561;0,5021905;0,5034676;0,5;10;1,867303;0;0;0;0;0
500,0056;0,480465;0,5704363;0,5049862;0,4294575;0,560003;0,5536091;0,5481765;0,489814;0,504029;0,5;3;5,937943;0;0;0;0;0
1000,007;0,5182013;0,5687472;0,5080016;0,4400382;0,5495235;0,5519783;0,5293163;0,4690981;0,4983121;0,5;6;2,826747;0;0;0;0;0
1500;0,5207968;0,4322929;0,4532766;0,3869797;0,5955836;0,5717039;0,5082115;0,4978926;0,5184352;0,5;2;18,52856;0,5;0;0,5;0;0
2000,016;0,4785827;0,3502274;0,5311838;0,3700865;0,5579882;0,5183173;0,5901715;0,5285465;0,4809299;0,5;7;2,487112;0;0;0;0;0
2500,009;0,4724231;0,2592456;0,5660576;0,3625171;0,5731485;0,5078084;0,6150084;0,4946135;0,5515767;0,5;8;2,341868;0,5;0,5;0;0;0
3000,004;0,458414;0,2464429;0,5506883;0,3509973;0,5979129;0,5177207;0,6228196;0,5127852;0,6104416;0,5;10;2,597149;0,6;0,6;0;0;0
3500,008;0,4706704;0,273764;0,5957305;0,4209023;0,6890941;0,53439;0,6761809;0,4464248;0,7047935;0,5;12;2,177968;0,9166667;0,9166667;0;0;0
4000,008;0,4844433;0,2329383;0,6282776;0,3862896;0,7023447;0,4497582;0,7168639;0,4984129;0,7628267;0,5;12;2,198164;1,5;1,5;0;0;0
4500,002;0,4936734;0,1959116;0,6327139;0,416347;0,7421925;0,4588158;0,722461;0,4830606;0,8029081;0,5;22;1,206873;1,545455;1,545455;0;0;0
