simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5122702;0,5043167;0,4731093;0,4952281;0,4762062;0,5197831;0,5084249;0,5066442;0,5136039;0,5;24;40,943999632254716;0,04166667;0;0,04166667;0;0
500,0313;0,5212569;0,5788758;0,6086752;0,4534994;0,3577088;0,359679;0,4663484;0,4811257;0,6143029;0,5;2;41,714105690614865;0,0;0;0,0;0;0
1000,013;0,5365821;0,596715;0,6087169;0,5070074;0,2139014;0,4054061;0,5724287;0,4511329;0,8080847;0,5;3;43,82253486187585;0,0;0;0,0;0;0
1500,014;0,538833;0,5726104;0,6869624;0,5839803;0,1595984;0,4976943;0,6122448;0,4902857;0,8804792;0,5;2;49,344708815908334;0,0;0;0,0;0;0
2000,071;0,5408657;0,4747065;0,7803912;0,4636134;0,3351435;0,3760039;0,6259279;0,474402;0,975368;0,5;3;46,76506744896482;0,0;0;0,0;0;0
2500,018;0,5063738;0,5395191;0,7768743;0,2933472;0,1994443;0,2085159;0,3713764;0,4570107;0,9924962;0,5;3;52,7001686420694;0,0;0;0,0;0;0
3000,001;0,47558;0,7239621;0,7781838;0,3719969;0,2798063;0,1884002;0,4406943;0,6216542;0,9309077;0,5;2;47,05726377144952;0,0;0;0,0;0;0
3500,055;0,6361716;0,8133205;0,7548503;0,3930437;0,1734621;0,1538018;0,4825546;0,686906;1,0;0,5;2;56,31247563970968;0,0;0;0,0;0;0
4000,068;0,6361716;0,8133205;0,7548503;0,3930437;0,1734621;0,1538018;0,4825546;0,686906;1,0;0,5;2;48,005723715785116;0,0;0;0,0;0;0
4500,031;0,6533768;0,8231431;0,757472;0,4122078;0,2002021;0,1439503;0,4958899;0,6485173;1,0;0,5;3;48,695308329704844;0,0;0;0,0;0;0
