simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5211654;0,5027218;0,503158;0,4719371;0,5199053;0,5152738;0,5155799;0,5017626;0,4952427;0,5;30;2,250998;0;0;0;0;0
500,0195;0,5848534;0,4734245;0,6236287;0,515487;0,4696277;0,4523202;0,5315926;0,4806288;0,4523609;0,5;19;3,871804;0;0;0;0;0
1000,026;0,6680176;0,4003483;0,7930161;0,6598122;0,3829375;0,3718218;0,5696867;0,6047338;0,6001889;0,5;16;3,999225;0;0;0;0;0
1500,005;0,7898854;0,3849964;0,8466751;0,5672727;0,3324951;0,4464525;0,5768045;0,5116705;0,6543875;0,5;15;4,915815;0;0;0;0;0
2000,015;0,9023635;0,394394;0,7420409;0,6459445;0,2775186;0,5874627;0,5554528;0,5025228;0,6146354;0,5;18;5,072559;0;0;0;0;0
2500,002;0,9068422;0,4116341;0,7335922;0,6357598;0,2460371;0,6265414;0,5306719;0,3902264;0,6883494;0,5;17;5,283094;0;0;0;0;0
3000,002;0,935146;0,397117;0,7319133;0,535416;0,2795329;0,6634046;0,5521755;0,4343226;0,5396112;0,5;17;4,711802;0;0;0;0;0
3500,006;0,9019143;0,4039837;0,7596157;0,4717277;0,3697947;0,6866313;0,6058664;0,3046695;0,5485973;0,5;18;5,233151;0;0;0;0;0
4000,008;0,9436359;0,4345276;0,8123673;0,4121694;0,5516971;0,6967101;0,6985658;0,2957814;0,6373574;0,5;17;4,506633;0,05882353;0;0;0,05882353;0
4500,003;0,8596149;0,4414385;0,8611359;0,4191746;0,7915003;0,7444819;0,6131387;0,1281422;0,6642489;0,5;17;4,522487;0,3529412;0;0,1176471;0,2352941;0
