simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,475754;0,5000984;0,5072146;0,4799671;0,478393;0,4927414;0,4930672;0,5311704;0,5094197;0,5;30;0,8223515;0;0;0;0;0
500,0073;0,4570067;0,6378982;0,6204347;0,5489063;0,5885603;0,5959852;0,4429531;0,6457773;0,5892562;0,5;3;8,632191;0;0;0;0;0
1000,004;0,5890501;0,226811;0,6278204;0,3936069;0,6643699;0,7245032;0,4106486;0,6260853;0,674177;0,5;10;2,326605;0;0;0;0;0
1500,002;0,763474;0,2578151;0,7456968;0,3070009;0,595143;0,9180796;0,2606283;0,7469837;0,7401046;0,5;19;1,349705;0;0;0;0;0
2000;0,7487384;0,2882506;0,7938241;0,3715645;0,6107485;0,8693922;0,268992;0,7973807;0,9179013;0,5;9;3,012222;0;0;0;0;0
2500,007;0,6425302;0,2202739;0,8182101;0,4193985;0,6681445;0,8617438;0,2826595;0,9273352;0,9031757;0,5;17;1,536978;0;0;0;0;0
3000,011;0,7004907;0,1533465;0,8542881;0,4655429;0,6088426;0,8582124;0,2860823;0,8813062;0,9079386;0,5;25;1,116439;0;0;0;0;0
3500,014;0,6456025;0,2342445;0,8411306;0,4163728;0,6579159;0,7566664;0,3034618;0,879404;0,9200327;0,5;16;1,622971;0;0;0;0;0
4000,009;0,6549029;0,2992909;0,8993136;0,4554972;0,745407;0,8480324;0,3830948;0,8517478;0,9774766;0,5;14;1,92555;0;0;0;0;0
4500,003;0,6015456;0,1989246;0,8502682;0,6092566;0,8539448;0,6490621;0,7681472;0,9439427;0,9426714;0,5;16;1,617357;0;0;0;0;0
