simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5184537;0,4837137;0,5145556;0,5218551;0,4921311;0,4985549;0,5085977;0,4839413;0,4841437;0,5;15;39,93535578366552;0,2;0,06666667;0,06666667;0,06666667;0,0
500,0059;0,5524641;0,3969808;0,5226036;0,5391812;0,4938797;0,5055667;0,5303754;0,4418086;0,4716613;0,5;29;39,6212527330347;0,8965517;0,4137931;0,2758621;0,2068966;0,0
1000,01;0,5583837;0,3567744;0,5041636;0,4529885;0,5224836;0,5176455;0,4957221;0,3710355;0,4824677;0,5;38;38,4107402522267;1,5;0,6052632;0,1052632;0,7368421;0,05263158
1500,006;0,5580933;0,3549802;0,5266324;0,3849385;0,5494328;0,4826283;0,4412065;0,3182659;0,4407753;0,5;30;32,96256665669648;1,766667;0,8;0,06666667;0,9;0,0
2000,006;0,5161143;0,3587569;0,5063577;0,3836306;0,5398817;0,4400998;0,4226575;0,3086358;0,4497015;0,5;35;35,311396370174926;1,8;0,8;0,02857143;0,9714286;0,0
2500,002;0,5842349;0,3656274;0,5046037;0,3592269;0,6137453;0,4485938;0,4101881;0,2931513;0,4218051;0,5;28;37,10155400776;1,785714;0,7142857;0,0;1,035714;0,03571429
3000,006;0,6018223;0,3589372;0,537217;0,3625009;0,6000794;0,4097533;0,4121383;0,2413842;0,4491754;0,5;29;34,20947845819908;1,965517;0,9310345;0,0;1,0;0,03448276
3500,013;0,616894;0,3847346;0,5304193;0,3824589;0,6622721;0,4959582;0,4612231;0,2485759;0,4442087;0,5;25;36,122700309037185;2,36;0,96;0,2;1,0;0,2
4000,008;0,6518699;0,3731847;0,5739141;0,3935947;0,7067056;0,5034131;0,4530766;0,1887038;0,4992241;0,5;28;41,45662380872904;2,678571;1,25;0,1428571;1,071429;0,2142857
4500,001;0,7038255;0,3973131;0,6109918;0,3885503;0,6763324;0,5239146;0,4614195;0,1856526;0,5410364;0,5;22;42,219308754072586;2,863636;1,363636;0,1818182;1,136364;0,1818182
