simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5156928;0,4946767;0,5085467;0,5011698;0,5089788;0,4840319;0,4847701;0,4854417;0,4837367;0,5;12;2,583608;0,08333334;0;0,08333334;0;0
500,004;0,5443536;0,4351036;0,520201;0,4913902;0,5242814;0,4602635;0,4686739;0,4860245;0,490932;0,5;26;1,132185;0,2307692;0;0,2307692;0;0
1000,002;0,6092307;0,4405283;0,5333698;0,4921145;0,5075575;0,4660973;0,4798215;0,5489395;0,5056955;0,5;28;1,086313;0,1071429;0;0,1071429;0;0
1500,003;0,674596;0,4199421;0,5429666;0,4720217;0,4908417;0,5194284;0,4398051;0,5940471;0,4923817;0,5;29;1,024573;0,03448276;0;0,03448276;0;0
2000,001;0,7094452;0,4459071;0,559611;0,508639;0,4517635;0,5103552;0,4615901;0,6091316;0,4880345;0,5;24;1,326826;0;0;0;0;0
2500,003;0,7298375;0,4278817;0,5251565;0,5506168;0,4267882;0,5234274;0,4241684;0,6908425;0,431176;0,5;23;1,380472;0;0;0;0;0
3000,005;0,7761369;0,4307835;0,5817685;0,5758048;0,4503331;0,5265894;0,3887574;0,703667;0,3975711;0,5;20;1,647795;0;0;0;0;0
3500,004;0,7767496;0,4411568;0,6014895;0,5549545;0,4519428;0,5152279;0,3966465;0,688921;0,3616149;0,5;22;1,439422;0;0;0;0;0
4000,007;0,804801;0,4497204;0,5949407;0,551146;0,4172077;0,5430339;0,4020425;0,7159981;0,3557625;0,5;25;1,291793;0;0;0;0;0
4500,006;0,8184669;0,4454624;0,5957929;0,5771997;0,4311385;0,5334831;0,4236893;0,6982328;0,346258;0,5;25;1,317278;0;0;0;0;0
