simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5037189;0,499946;0,5025197;0,5020071;0,5038342;0,5025479;0,5010233;0,4973159;0,4999331;0,5;34;33,32528419188419;0,5294118;0,1470588;0,1764706;0,1470588;0,05882353
500,0062;0,517025;0,4868666;0,5089941;0,4928351;0,5117643;0,4943803;0,4992476;0,4931224;0,4881409;0,5;17;42,94700029351085;1,411765;0,1176471;0,4705882;0,8235294;0,0
1000,003;0,4889313;0,4660008;0,5206106;0,4941982;0,5096983;0,4967426;0,4929384;0,505084;0,4857183;0,5;15;47,929726005512876;1,933333;0,1333333;0,8;1,0;0,0
1500,008;0,4957192;0,4399043;0,543855;0,5271767;0,541722;0,5002833;0,492814;0,563365;0,4940455;0,5;16;54,98958350651206;2,6875;0,5;0,9375;0,9375;0,3125
2000,008;0,519161;0,4344463;0,531847;0,55033;0,5557612;0,5013163;0,4819953;0,5913486;0,5144668;0,5;15;60,25904994844707;2,866667;0,8666667;0,9333333;1,066667;0,0
2500,006;0,5267666;0,4280669;0,5453963;0,5612968;0,551023;0,4984499;0,495236;0,5845929;0,5168643;0,5;17;60,42407419482302;2,882353;0,4117647;1,411765;0,9411765;0,1176471
3000,009;0,5374352;0,4273417;0,5435018;0,5764883;0,5832955;0,4671351;0,4882022;0,6072286;0,5029752;0,5;19;57,205167118032406;2,736842;0,4210526;1,263158;1,052632;0,0
3500,004;0,5409675;0,4318365;0,5774547;0,5884128;0,574735;0,4400187;0,4604878;0,5951157;0,5021685;0,5;15;60,00953636917462;2,933333;0,7333333;1,133333;1,0;0,06666667
4000,006;0,5614471;0,4658526;0,5750959;0,6323116;0,569717;0,4512894;0,4682098;0,6362489;0,4998634;0,5;15;64,32328326903351;2,933333;1,0;0,9333333;0,9333333;0,06666667
4500,0;0,605657;0,4532965;0,5958308;0,6602091;0,5620024;0,4495039;0,4747556;0,5937973;0,5179348;0,5;13;52,27377647747807;2,461539;0,6153846;0,5384616;1,076923;0,2307692
