simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,5135247;0,4925294;0,5142314;0,5055602;0,4678036;0,5040975;0,50892;0,5320767;0,5085377;0,5;24;1,424403;0;0;0;0;0
500,004;0,6022109;0,492553;0,4757386;0,412084;0,5761052;0,4510959;0,6226116;0,5355173;0,6091775;0,5;8;4,304691;0;0;0;0;0
1000,001;0,628443;0,5226126;0,5065931;0,3912493;0,5977299;0,4689354;0,4963142;0,5166637;0,6330557;0,5;8;4,566115;0;0;0;0;0
1500,003;0,5977447;0,5913157;0,5922776;0,0858399;0,5893782;0,7885696;0,3107278;0,3458433;0,7022485;0,5;5;7,01405;0;0;0;0;0
2000,004;0,6140522;0,5016748;0,5284566;0,1590587;0,5519156;0,7349513;0,2893028;0,367647;0,7568961;0,5;7;4,501846;0;0;0;0;0
2500,001;0,6449018;0,4800778;0,5450056;0,188894;0,4945638;0,7728339;0,2947939;0,5400987;0,7666025;0,5;6;7,53147;0;0;0;0;0
3000,003;0,5580483;0,4893021;0,4875783;0,1301049;0,4867132;0,7840157;0,2667415;0,5941291;0,8089044;0,5;11;2,906049;0,09090909;0,09090909;0;0;0
3500,002;0,6659994;0,5027281;0,6874222;0,05433479;0,4633158;0,8464032;0,04393782;0,4213008;0,5242456;0,5;5;7,211379;0;0;0;0;0
4000,003;0,7131265;0,489999;0,6805322;0,04467007;0,4553927;0,9025072;0,05335081;0,4981517;0,4992655;0,5;5;7,78067;0;0;0;0;0
4500;0,644829;0,5176613;0,6651207;0,03686161;0,5136402;0,8476017;0,1686427;0,5408573;0,4332565;0,5;6;5,628036;0;0;0;0;0
