simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4884275;0,5054885;0,4871791;0,5023919;0,5046139;0,49207;0,4876953;0,5066878;0,5012195;0,5;40;1,298918;0,225;0,05;0,05;0,1;0,025
500,0084;0,5496247;0,3600963;0,5838192;0,5309253;0,4713071;0,5478343;0,4510562;0,535908;0,5063748;0,5;43;1,118632;0,744186;0,2093023;0,1162791;0,3953488;0,02325581
1000,001;0,5804511;0,4001884;0,6758552;0,5844364;0,4429298;0,6417634;0,508994;0,4877446;0,5890617;0,5;35;1,646689;1,771429;0,08571429;0,7428572;0,9428571;0
1500,01;0,5756043;0,388326;0,6844131;0,6371984;0,4907107;0,6013286;0,5095587;0,4497336;0,5165249;0,5;39;1,361783;2,025641;0,02564103;1;0,974359;0,02564103
2000,003;0,6365964;0,3692616;0,7086439;0,7340501;0,5873529;0,536265;0,4696805;0,3569843;0,3761647;0,5;42;0,5464953;2,023809;0,07142857;0,9047619;1,047619;0
2500,005;0,7060034;0,379525;0,7168024;0,7872432;0,5519509;0,5544163;0,5727732;0,4073443;0,39512;0,5;36;1,485845;2,472222;0,3611111;0,9722222;1,138889;0
3000,008;0,7449476;0,4172644;0,6541234;0,6744924;0,4195581;0,6840777;0,5409635;0,5871614;0,4318036;0,5;31;2,022133;2,387097;0,1290323;1,032258;1,225806;0
3500,009;0,8137418;0,4201496;0,7200857;0,6275374;0,4519649;0,7379056;0,5068477;0,5628273;0,4121562;0,5;33;1,511276;2,484848;0;1,030303;1,393939;0,06060606
4000,001;0,8340022;0,4033839;0,7225446;0,8212355;0,6806646;0,6700502;0,5777042;0,3797949;0,4432586;0,5;30;2,394748;2,666667;0,06666667;0,9666666;1,533333;0,1
4500,013;0,7864882;0,4171899;0,7034457;0,846382;0,6682473;0,677375;0,5032839;0,3173539;0,4710052;0,5;32;1,961003;2,84375;0,0625;1,03125;1,65625;0,09375
