simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4944345;0,4738382;0,5296536;0,4827804;0,4962339;0,5069515;0,4828928;0,5253035;0,5156718;0,5;40;0,9558216;0,3;0,15;0,1;0,05;0
500,0125;0,5566875;0,2097393;0,8989089;0,8216116;0,7770256;0,6293658;0,6096433;0,5665132;0,8735083;0,5;2;33,5961;2,5;0,5;1;0;1
1000,024;0,5694516;0,1969262;0,8785418;0,8244131;0,4751156;0,8438933;0,5333819;0,5383113;0,8328984;0,5;6;12,16287;2,833333;0,8333333;1,333333;0;0,6666667
1500,035;0,6827443;0,3881514;0,7611281;0,8640191;0,5502204;0,6129816;0,4302489;0,5333895;0,9881077;0,5;3;24,95157;3;1;1;0;1
2000,013;0,6199224;0,2592672;0,6956822;0,9229636;0,7181849;0,6041144;0,5282996;0,5474852;0,9943753;0,5;4;17,2731;2,75;1;1;0;0,75
2500,022;0,6880466;0,2412147;0,924149;0,8459055;0,6535892;0,7696092;0,6466208;0,5374789;0,9615911;0,5;6;14,07399;3,166667;1,5;0,8333333;0;0,8333333
3000,073;0,6903929;0,1244442;0,8836291;0,8648217;0,6269655;0,7962101;0,6449745;0,4185567;0,9417325;0,5;12;6,394722;3,166667;1,166667;0,9166667;0,08333334;1
3500,023;0,6801986;0,4211641;0,9521559;0,9907599;0,453826;0,963377;0,6049614;0,5649796;0,8330595;0,5;2;36,29955;2;1;0;0;1
4000,042;0,4879061;0,5819436;0,9556187;0,9523231;0,2617526;0,789625;0,6738437;0,5690918;0,9042468;0,5;2;35,5337;2;1;0;0;1
4500,055;0,4879061;0,5819436;0,9556187;0,9523231;0,2617526;0,789625;0,6738437;0,5690918;0,9042468;0,5;2;35,5337;2;1;0;0;1
