simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4987042;0,4996824;0,4988018;0,4970235;0,4978662;0,4830834;0,4951162;0,5035179;0,5061447;0,5;38;0,5733323;0,131579;0,02631579;0,05263158;0,05263158;0
500,0005;0,4126869;0,5903586;0,4119495;0,5469875;0,3992707;0,415972;0,4769426;0,5758181;0,4998289;0,5;2;10,78775;0;0;0;0;0
1000,002;0,3980465;0,6203871;0,4452892;0,4860401;0,3758426;0,4615147;0,4311179;0,5380417;0,5048075;0,5;2;11,85207;1;1;0;0;0
1500,001;0,402343;0,6362844;0,4699832;0,486664;0,3865001;0,4712692;0,4177085;0,5282997;0,5058168;0,5;4;6,42281;0,75;0,75;0;0;0
2000;0,5067144;0,6531702;0,4927357;0,4696556;0,4372137;0,5114992;0,3916416;0,5041454;0,5179785;0,5;2;12,97133;1;1;0;0;0
2500,004;0,5029898;0,6160932;0,5284278;0,4615793;0,4645262;0,5309595;0,3869712;0,516048;0,5023352;0,5;2;12,86225;1;1;0;0;0
3000,001;0,4714391;0,713042;0,5311357;0,425119;0,5298336;0,5553686;0,3525092;0,4092283;0,5524735;0,5;2;12,97667;1;1;0;0;0
3500;0,4467329;0,7428503;0,547274;0,440427;0,5538602;0,5747082;0,3535786;0,3732961;0,5767878;0,5;2;12,85225;1;1;0;0;0
4000,002;0,4467329;0,7428503;0,547274;0,440427;0,5538602;0,5747082;0,3535786;0,3732961;0,5767878;0,5;2;13,13969;1;1;0;0;0
4500,001;0,3992192;0,7426379;0,5459656;0,4594777;0,5738969;0,5741006;0,2921152;0,3751793;0,5975407;0,5;3;8,660115;1;1;0;0;0
