simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,4865701;0,4619811;0,5241622;0,4725884;0,4872648;0,4963424;0,4855955;0,4767944;0,4973481;0,5;23;2,570526;0;0;0;0;0
500,0037;0,6567655;0,4490064;0,5877312;0,5623289;0,4638439;0,5016965;0,4743036;0,4310195;0,4855748;0,5;39;1,85381;0;0;0;0;0
1000,003;0,8007675;0,4063634;0,6282564;0,5116246;0,4735765;0,516697;0,4617266;0,4289166;0,5091406;0,5;46;1,548158;0;0;0;0;0
1500;0,8518564;0,3760273;0,704178;0,5407329;0,4371837;0,6126771;0,4449046;0,43653;0,4317033;0,5;37;2,079878;0;0;0;0;0
2000,005;0,9017807;0,3954828;0,7028382;0,5896901;0,4543195;0,5553268;0,4177772;0,4590335;0,4279006;0,5;32;2,136695;0,0625;0;0,0625;0;0
2500,001;0,9626089;0,4147247;0,7437146;0,6588755;0,4668508;0,5504904;0,4297932;0,536763;0,4336734;0,5;28;2,793271;0,1428571;0;0;0,1428571;0
3000,012;0,9595336;0,4594074;0,7803908;0,724573;0,5253841;0,5437064;0,5174456;0,4921781;0,4664567;0,5;33;1,861884;0,3636364;0;0;0,3333333;0,03030303
3500,007;0,9559487;0,4218188;0,7456222;0,6737818;0,6151673;0,5210069;0,5754677;0,4283976;0,4702154;0,5;32;2,103542;0,4375;0;0;0,40625;0,03125
4000,008;0,9509347;0,4206068;0,7084346;0,7045473;0,6586148;0,5127225;0,5810375;0,4121159;0,4099916;0,5;34;2,418235;0,6176471;0;0;0,6176471;0
4500,021;0,94137;0,372007;0,7250868;0,6762846;0,5930468;0,5625476;0,5941139;0,4920817;0,3870109;0,5;40;1,726993;0,8;0;0;0,8;0
