simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4960722;0,4985577;0,4965013;0,4989866;0,5045188;0,4972367;0,5001678;0,5012537;0,4944625;0,5;41;2,645724;0;0;0;0;0
500,0046;0,5030429;0,4969893;0,5023805;0,4923682;0,503965;0,5095265;0,4947026;0,5048319;0,4926566;0,5;27;3,960276;0;0;0;0;0
1000,045;0,5184138;0,4727042;0,5051984;0,4994397;0,5148369;0,5184746;0,4795934;0,5003386;0,497357;0,5;24;4,669752;0;0;0;0;0
1500,013;0,520449;0,4656375;0,5285922;0,5070854;0,5179354;0,5156583;0,4847989;0,4996716;0,4984934;0,5;21;5,24956;0;0;0;0;0
2000,031;0,5253271;0,4456711;0,5360066;0,5046813;0,5186684;0,5304991;0,4854848;0,4882086;0,4881387;0,5;22;4,716218;0;0;0;0;0
2500,013;0,5280129;0,4383334;0,5426413;0,5077692;0,5047808;0,5301172;0,5041388;0,4923968;0,4730943;0,5;25;4,024823;0;0;0;0;0
3000,039;0,5375732;0,4361638;0,5425363;0,4909879;0,4976414;0,5262179;0,5016016;0,4900832;0,4787308;0,5;20;5,217618;0;0;0;0;0
3500,033;0,5568765;0,4384832;0,5428243;0,4786133;0,5152587;0,519818;0,4918569;0,4859339;0,472484;0,5;27;3,817758;0;0;0;0;0
4000,014;0,5759047;0,4307072;0,5333757;0,4677778;0,5448109;0,5105844;0,4828795;0,4983415;0,4725547;0,5;19;5,765194;0;0;0;0;0
4500,04;0,5811495;0,4315824;0,5280977;0,454215;0,5469537;0,5050631;0,4788612;0,4925279;0,4797343;0,5;19;5,750482;0;0;0;0;0
