simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4791643;0,4885228;0,5255348;0,5160298;0,4790182;0,5413491;0,5135058;0,5084359;0,483933;0,5;42;53,37307468105281;0,02380952;0;0;0,02380952;0,0
500,0005;0,7222134;0,438098;0,6423168;0,6322504;0,4488582;0,4796229;0,6220698;0,3647798;0,5093286;0,5;19;53,75391154823786;0,1052632;0;0;0,05263158;0,05263158
1000,003;0,7981259;0,4525563;0,6852618;0,7891035;0,5216657;0,6161847;0,7372567;0,2412286;0,5199313;0,5;17;46,34235195014104;0,0;0;0;0,0;0,0
1500,001;0,8176048;0,4386551;0,8396381;0,6724463;0,5463231;0,7435804;0,6827456;0,3808975;0,4839504;0,5;15;49,559893283244314;0,0;0;0;0,0;0,0
2000,005;0,8008005;0,4669439;0,6734073;0,8061505;0,4074759;0,8179895;0,5878145;0,4420471;0,4251976;0,5;15;48,36284257278743;0,0;0;0;0,0;0,0
2500,008;0,7845687;0,4205163;0,7953663;0,8737012;0,3543685;0,7891343;0,4336744;0,3247801;0,3626307;0,5;15;42,33229835387678;0,0;0;0;0,0;0,0
3000,007;0,8068568;0,4267552;0,7502466;0,9282899;0,2700562;0,8897861;0,457792;0,1472701;0,4251151;0,5;18;48,917432154653305;0,1111111;0;0;0,1111111;0,0
3500,0;0,7905459;0,4404458;0,6618056;0,8269311;0,2681679;0,9086519;0,46104;0,2283902;0,4743235;0,5;14;52,63174543091224;0,1428571;0;0;0,1428571;0,0
4000,006;0,7323117;0,4255507;0,7422507;0,7211372;0,3901016;0,8827447;0,3815912;0,2363244;0,4517803;0,5;16;56,647636140545686;0,25;0;0;0,25;0,0
4500,005;0,8761129;0,4697334;0,8966021;0,8650411;0,4251815;0,8540567;0,2886565;0,1456137;0,4645093;0,5;15;43,03154273292875;0,0;0;0;0,0;0,0
