simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,4954134;0,4990572;0,505368;0,5054915;0,4911886;0,5022722;0,4817722;0,4958025;0,5015752;0,5;54;1,234534;0,01851852;0,01851852;0;0;0
500,0031;0,5699481;0,4875093;0,5497807;0,5069156;0,4917583;0,5234694;0,4681087;0,495923;0,4814899;0,5;17;3,773875;0;0;0;0;0
1000;0,7063567;0,5012424;0,6152791;0,537823;0,4492505;0,4593656;0,495041;0,461088;0,4463301;0,5;15;4,041018;0;0;0;0;0
1500,003;0,6803833;0,5580834;0,676917;0,5054186;0,5079171;0,4868246;0,4756852;0,4512121;0,4689181;0,5;14;5,256167;0;0;0;0;0
2000,005;0,7748705;0,530503;0,6655461;0,4650381;0,6249409;0,5433946;0,480992;0,4896404;0,4224433;0,5;11;6,459232;0;0;0;0;0
2500,001;0,7619312;0,51007;0,7632276;0,5689042;0,4856418;0,5928726;0,532115;0,4684916;0,413504;0,5;12;5,743244;0;0;0;0;0
3000,004;0,7638438;0,5250885;0,7149211;0,5283226;0,5571494;0,5980068;0,4683372;0,4704095;0,3851863;0,5;12;5,090789;0;0;0;0;0
3500;0,7786747;0,5084865;0,7116996;0,6017772;0,6550961;0,6066741;0,5132672;0,4212462;0,419493;0,5;13;4,837396;0;0;0;0;0
4000,002;0,7934106;0,5461528;0,7693335;0,6626213;0,7461728;0,5725801;0,5784959;0,4071665;0,4460728;0,5;13;5,317514;0;0;0;0;0
4500,002;0,8249469;0,5452802;0,6749124;0,6399514;0,7278973;0,4999458;0,5782554;0,4067053;0,4839064;0,5;12;5,866251;0;0;0;0;0
