simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,4613939;0,4652199;0,4381558;0,4591917;0,4543074;0,4752696;0,5375298;0,5022674;0,4564521;0,5;23;2,03863;0,08695652;0,04347826;0,04347826;0;0
500,0029;0,765753;0,4180048;0,7747289;0,4509049;0,5984362;0,3596137;0,1378804;0,6063648;0,8291728;0,5;4;18,3924;0;0;0;0;0
1000;0,6992294;0,4337562;0,7663192;0,4714859;0,819677;0,2805022;0,1321709;0,6256365;0,9836702;0,5;5;12,79415;0,6;0,4;0;0;0,2
1500,003;0,7262647;0,4255188;0,837105;0,5272481;0,7139788;0,4543356;0,01221779;0,8144603;1;0,5;3;25,44339;1,333333;1,333333;0;0;0
2000,01;0,8310118;0,4785163;0,9460285;0,4043806;0,5709683;0,4800161;0;0,8163372;1;0,5;2;38,16508;1;1;0;0;0
2500,004;0,6620236;0,4297709;1;0,8087612;0,5872042;0,3891011;0;0,9792563;1;0,5;1;76,33016;2;2;0;0;0
3000;0,6849863;0,3170305;1;0,9362537;0,5594051;0,4977132;0;0,8725038;0,9481727;0,5;3;24,69302;2;2;0;0;0
3500;0,6214914;0,4882832;0,9750271;0,8117468;0,3812875;0,5804757;0;0,7543802;0,8844094;0,5;3;27,16459;2;2;0;0;0
4000,005;0,7096583;0,4791338;0,8948292;0,8046456;0,3554729;0,6387274;0,05276243;0,7447679;0,9521776;0,5;4;17,00143;2;2;0;0;0
4500,003;0,8086656;0,5035786;0,8033101;0,9009582;0,4580054;0,8004465;0,1328497;0,5930397;0,9628783;0,5;5;15,33943;2,2;2;0,2;0;0
