simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5008728;0,4933918;0,4897335;0,4973166;0,5005491;0,514577;0,5020523;0,4968442;0,4939013;0,5;43;0,6494893;0;0;0;0;0
500,0472;0,4317664;0,4715483;0,5256085;0,4128883;0,4671865;0,5557337;0,4525332;0,5046136;0,5419929;0,5;2;14,05287;0;0;0;0;0
1000,036;0,4667748;0,4966401;0,5633277;0,4423443;0,502825;0,5112736;0,4184688;0,513252;0,6032568;0,5;2;14,60708;0;0;0;0;0
1500,019;0,44665;0,4879844;0,5514207;0,4456624;0,4814447;0,5211738;0,4040355;0,5099613;0,5828935;0,5;4;6,811098;0;0;0;0;0
2000,004;0,4596423;0,4718797;0,5592773;0,4670761;0,5187432;0,5172417;0,4396413;0,5116707;0,5793173;0,5;2;14,19131;0;0;0;0;0
2500,006;0,4338164;0,4866543;0,5695493;0,4410015;0,5126255;0,4942036;0,4966452;0,4983329;0,5825638;0,5;2;14,17057;0;0;0;0;0
3000,005;0,4151501;0,4946999;0,5513024;0,4852633;0,5143834;0,4771606;0,4810754;0,4912986;0,638627;0,5;3;8,884086;0;0;0;0;0
3500,02;0,4343433;0,3985395;0,5443175;0,4701221;0,4778701;0,4986159;0,5037562;0,5119606;0,7222347;0,5;3;10,00637;0;0;0;0;0
4000,054;0,4455409;0,3599957;0,574221;0,4945367;0,3889654;0,4714215;0,4145659;0,5196664;0,7604073;0,5;3;9,121228;0;0;0;0;0
4500,036;0,4876294;0,3961964;0,5990573;0,4763175;0,3652009;0,526439;0,480529;0,505248;0,7966087;0,5;2;15,16138;0;0;0;0;0
