simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4713632;0,5146324;0,5116814;0,4973288;0,4675844;0,5017757;0,5107285;0,4954537;0,4996506;0,5;20;2,591419;0;0;0;0;0
500,0064;0,5152001;0,4326676;0,5524174;0,4763937;0,4111999;0,471227;0,4937228;0,4422386;0,5625534;0,5;33;1,623458;0,09090909;0;0,06060606;0,03030303;0
1000,002;0,6527267;0,403154;0,5598959;0,4879595;0,4903863;0,4422442;0,5825613;0,5036983;0,6278224;0,5;24;2,191466;0,1666667;0,08333334;0,08333334;0;0
1500,002;0,6735346;0,4186977;0,5307024;0,4801022;0,5684107;0,4964601;0,5446498;0,4739571;0,5998246;0,5;18;2,677227;0;0;0;0;0
2000,004;0,6993147;0,4406753;0,5698591;0,4043992;0,6015521;0,5476047;0,4605646;0,4769659;0,548521;0,5;22;2,386818;0,5;0,1818182;0;0,3181818;0
2500,001;0,7670433;0,4149921;0,5725117;0,3726294;0,6341121;0,5291628;0,4101719;0,485148;0,5506948;0,5;24;2,401077;1,25;0,2916667;0,04166667;0,9166667;0
3000,005;0,7177459;0,4443938;0,643153;0,3358792;0,5570106;0,4757885;0,4382584;0,4660637;0,4596763;0,5;20;2,820943;1,75;0,45;0,1;1,2;0
3500,004;0,7300567;0,4284091;0,6218739;0,4211589;0,6007543;0,5832065;0,3226821;0,3462015;0,4240086;0,5;19;3,425953;2;0,8421053;0,05263158;1,105263;0
4000,008;0,6954998;0,4125519;0,6436404;0,432564;0,5410691;0,6227587;0,283805;0,3292609;0,4028657;0,5;20;2,828033;1,95;0,85;0,1;1;0
4500,003;0,7123936;0,4380348;0,6829206;0,4552704;0,5286343;0,746089;0,2046999;0,2925503;0,4028479;0,5;21;3,09905;2,190476;1,047619;0,1904762;0,952381;0
