simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5118583;0,4947142;0,4588917;0,4777957;0,5111337;0,4374643;0,5297573;0,4982838;0,4871244;0,5;15;2,873428;0,1333333;0;0,1333333;0;0
500,0052;0,5393535;0,2047281;0,7411132;0,3570694;0,5731516;0,4063865;0,5922542;0,7685831;0,8030321;0,5;4;14,56668;1;0;1;0;0
1000,001;0,4395816;0,2331065;0,7055749;0,3691294;0,487713;0,3958595;0,6411282;0,8427604;0,8277994;0,5;7;7,978927;1,142857;0,1428571;1;0;0
1500,002;0,6421393;0,07981085;0,7110699;0,2689786;0,5082313;0,4699787;0,2103552;0,8542256;0,6633617;0,5;6;7,942004;1;0;1;0;0
2000,003;0,6254532;0,193306;0,6395204;0,177759;0,4175184;0,6207717;0,07084542;0,7489103;0,7289332;0,5;5;14,21527;1;0;1;0;0
2500,001;0,7508117;0,3865695;0,7346842;0,238684;0,3621057;0,6628065;0,04566535;0,6536831;0,5674842;0,5;4;13,09935;0,5;0;0,5;0;0
3000;0,8154985;0,6647689;0,92419;0,2172309;0,4379269;0,4819448;0,1160031;0,6724217;0,7394822;0,5;3;19,38599;0,6666667;0;0,6666667;0;0
3500,005;1;0,6994745;0,9256072;0,01539664;0,4696816;0,6596805;0,2378569;0,5669519;0,70138;0,5;4;14,82244;0;0;0;0;0
4000;1;0,5955191;0,9431669;0,1110576;0,5064935;0,5898269;0,384285;0,4119127;0,7022501;0,5;6;7,516552;0;0;0;0;0
4500,001;0,9758638;0,4457106;0,8878385;0,1922884;0,4223714;0,5094244;0,4933365;0,4684381;0,6393083;0,5;8;5,67625;0;0;0;0;0
