simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5017587;0,4939023;0,5372378;0,4940329;0,523324;0,5015227;0,4767526;0,4803479;0,4710946;0,5;20;3,858871;0;0;0;0;0
500,0779;0,5698683;0,4535104;0,5921986;0,5118097;0,5296464;0,5705011;0,5104267;0,4214762;0,4665678;0,5;58;1,124712;0;0;0;0;0
1000,025;0,7223064;0,398074;0,636746;0,4554503;0,499149;0,6511075;0,435375;0,3573622;0,4129913;0,5;41;1,481482;0;0;0;0;0
1500,018;0,8123006;0,4081138;0,6588809;0,3741711;0,4036342;0,73511;0,4525062;0,2758005;0,2502984;0,5;38;2,130521;0;0;0;0;0
2000,043;0,8206212;0,4014226;0,6436478;0,3770939;0,3573815;0,7661914;0,451139;0,3076331;0,1786391;0,5;35;2,223512;0;0;0;0;0
2500,013;0,8814002;0,3993815;0,6327668;0,5232093;0,3228584;0,7975215;0,5110276;0,2654189;0,1987183;0,5;39;1,624822;0;0;0;0;0
3000,022;0,9098927;0,3986;0,6228079;0,5278569;0,3305516;0,7728959;0,4609568;0,2865905;0,1875401;0,5;35;2,054404;0;0;0;0;0
3500,054;0,8809292;0,3986687;0,6301782;0,5982734;0,3592841;0,7595379;0,4527391;0,2684329;0,1994193;0,5;33;2,089378;0;0;0;0;0
4000,056;0,8763882;0,3851401;0,6680909;0,5119725;0,4020501;0,7254856;0,4783633;0,3071841;0,239306;0,5;31;1,661895;0;0;0;0;0
4500,02;0,9105545;0,388703;0,6999955;0,5301782;0,4141993;0,7443022;0,4813516;0,2952416;0,2145183;0,5;33;1,989363;0;0;0;0;0
