simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5592853;0,466231;0,5323305;0,5067037;0,5228724;0,4793978;0,5213587;0,5690888;0,5647434;0,5;21;1,211688;0,4285714;0,2857143;0,1428571;0;0
500,0045;0,7306819;0,4172973;0,6202676;0,3996659;0,3431611;0,4474547;0,6128062;0,5057163;0,4677261;0,5;4;5,61599;1;0,5;0,5;0;0
1000,002;0,8728527;0,5761753;0,7448173;0;0,1696365;0,6502588;0,6034881;0,2396957;0,581561;0,5;4;10,45748;1,5;0,75;0;0,75;0
1500,005;0,8662057;0,6536604;0,6994192;0,1352799;0,1408391;0,7263995;0,93653;0,1841248;0,5596013;0,5;7;10,05301;2,714286;0,7142857;0,7142857;1,285714;0
2000,002;0,8634408;0,8122635;0,842104;0,2304761;0,1369229;0,8676177;0,6846817;0,577794;0,2219542;0,5;6;6,5296;1,833333;0,1666667;0,3333333;1,333333;0
2500,005;0,7086343;0,7193101;0,6702741;0,4140659;0,1789231;0,8985581;0,722342;0,3762347;0,4637159;0,5;4;8,866911;1,5;0,5;0;1;0
3000,005;0,7392003;0,6100672;0,797422;0,4534172;0,13959;0,5187908;0,6770155;0,299867;0,6873274;0,5;6;3,745796;1,5;0,6666667;0,1666667;0,6666667;0
3500,004;0,9410501;0,6028723;0,9186904;0,4663145;0,2212896;0,5959058;0,3516654;0,6083571;0,5448453;0,5;3;18,72105;2,333333;0,6666667;0,6666667;1;0
4000,007;1;0,6911392;1;0,5233176;0,3492488;0,6189247;0,1177667;0,9291128;0,4129015;0,5;4;14,21587;3;1;1;1;0
4500,027;0,9520169;0,6456338;1;0,4582784;0,3593633;0,4822199;0,1456604;0,9599804;0,5942116;0,5;4;14,90175;3;1;1;1;0
