simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5135602;0,5447588;0,4961686;0,5102023;0,5060771;0,5253769;0,531136;0,4784383;0,5253947;0,5;44;0,8480828;0,2272727;0,06818182;0,06818182;0,09090909;0
500,0169;0,6662219;0,3423904;0,6447697;0,5117795;0,558998;0,5303677;0,4957719;0,489154;0,4909164;0,5;87;0,3917712;0,7586207;0,2528736;0,183908;0,2873563;0,03448276
1000,04;0,7214317;0,3027904;0,7038674;0,4892794;0,6456061;0,648148;0,5008394;0,5820467;0,5235498;0,5;96;0,4245267;1,34375;0,5729167;0,28125;0,4479167;0,04166667
1500,042;0,7747375;0,3179527;0,7309179;0,5394973;0,691811;0,6726192;0,4579418;0,6344054;0,5856248;0,5;69;0,6219292;1,884058;0,8260869;0,4782609;0,5072464;0,07246377
2000,065;0,785947;0,3240461;0,7099139;0,6188247;0,7312652;0,6505455;0,5330555;0,7637853;0,7920017;0,5;67;0,574029;2,298507;1,283582;0,2686567;0,7164179;0,02985075
2500,018;0,8460664;0,3367371;0,7290391;0,6458789;0,7181934;0,6957656;0,4568983;0,7825745;0,8169826;0,5;56;0,7227389;2,357143;1,321429;0,2321429;0,8035714;0
3000,006;0,8829815;0,3609725;0,7334495;0,6873636;0,711998;0,7296894;0,4440643;0,8292195;0,844579;0,5;61;0,801168;2,409836;1,163934;0,2786885;0,9672131;0
3500,009;0,8660695;0,3319591;0,7409936;0,6417934;0,6845264;0,7765203;0,3599127;0,8067527;0,7664185;0,5;62;0,7827981;2,596774;1,306452;0,4032258;0,8548387;0,03225806
4000,008;0,8225099;0,3216345;0,7368721;0,577726;0,6831409;0,80941;0,3026952;0,8364266;0,8451856;0,5;58;0,6676793;2,844828;1,603448;0,2586207;0,9310345;0,05172414
4500,014;0,8080622;0,3413028;0,7306139;0,5976393;0,6617982;0,8265606;0,2664434;0,8634351;0,8317125;0,5;57;0,8557886;3,122807;1,578947;0,4736842;0,9824561;0,0877193
