simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5291681;0,5114309;0,4981243;0,5208735;0,5008529;0,5175581;0,5052132;0,483858;0,487173;0,5;30;1,020041;0;0;0;0;0
500,0038;0,5003021;0,6257369;0,7343167;0,255355;0,485971;0,4152595;0,5827178;0,7805766;0,6450319;0,5;2;17,77351;0;0;0;0;0
1000,029;0,4976092;0,6034412;0,7537043;0,1347436;0,5317261;0,3609323;0,5612776;0,8698546;0,6423466;0,5;2;18,44834;0;0;0;0;0
1500,045;0,5448297;0,6511189;0,7874078;0,03933901;0,5241814;0,2957113;0,6446155;0,8653303;0,7333907;0,5;2;18,82432;0;0;0;0;0
2000,047;0,4580054;0,8214912;0,8219922;0,1287073;0,4865026;0,3588492;0,5328456;0,8722178;0,966019;0,5;2;20,37916;0;0;0;0;0
2500,065;0,3757092;0,7948395;0,7470347;0,1219724;0,496424;0,3949214;0,5805361;0,9089307;1;0,5;2;20,42519;0;0;0;0;0
3000,061;0,3757092;0,7948395;0,7470347;0,1219724;0,496424;0,3949214;0,5805361;0,9089307;1;0,5;2;20,42519;0;0;0;0;0
3500,036;0,3897007;0,8343946;0,8179294;0,1136231;0,5264782;0,3912598;0,5119851;0,8788939;1;0,5;1;40,75832;0;0;0;0;0
4000,021;0,3897007;0,8343946;0,8179294;0,1136231;0,5264782;0,3912598;0,5119851;0,8788939;1;0,5;1;40,75832;0;0;0;0;0
4500,045;0,5058768;0,6583765;0,7888514;0,2344437;0,5357458;0,3519201;0,3027651;0,948418;0,9793244;0,5;3;12,387;0;0;0;0;0
