simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5103532;0,4878443;0,4826592;0,5071844;0,5225908;0,4761359;0,5233639;0,5038053;0,5003222;0,5;39;0,7025188;0,05128205;0;0,02564103;0,02564103;0
500,0078;0,6143592;0,3714616;0,5420656;0,4590852;0,5391189;0,5061128;0,5377632;0,4709172;0,5145239;0,5;26;1,078904;0,2307692;0,07692308;0;0,1538462;0
1000,03;0,6138778;0,3628446;0,6236281;0,5444932;0,5015776;0,4816732;0,5655105;0,5184711;0,4556081;0,5;21;1,300424;0,5238096;0;0,04761905;0,4761905;0
1500,001;0,6498664;0,3592694;0,7080982;0,4388505;0,4922849;0,4415983;0,5517108;0,5434082;0,4307189;0,5;24;1,250638;0,7916667;0;0,08333334;0,7083333;0
2000,003;0,6342594;0,3898475;0,7599941;0,4554626;0,4975883;0,3521141;0,6484555;0,6073093;0,4482644;0,5;29;1,30017;1,068966;0;0,03448276;0,9655172;0,06896552
2500,013;0,7358742;0,3942518;0,7244741;0,3850174;0,4165018;0,3673239;0,5430534;0,5947825;0,4645584;0,5;19;1,975559;1,052632;0,05263158;0;1;0
3000,004;0,7531736;0,3898998;0,6313139;0,445471;0,30485;0,4233544;0,4426822;0,5208299;0,4496223;0,5;18;2,204549;1;0;0;1;0
3500,002;0,7508655;0,4164641;0,6538796;0,3981921;0,3386309;0,4507094;0,3834425;0,3918096;0,4208899;0,5;19;1,838382;1;0;0;1;0
4000,009;0,6838457;0,3823443;0,7216319;0,4575781;0,463785;0,4748923;0,4025296;0,4154661;0,4044982;0,5;22;1,266543;1;0,04545455;0;0,9545454;0
4500,014;0,8038865;0,3650164;0,713158;0,5238578;0,5286499;0,5778919;0,437538;0,4465189;0,406683;0,5;26;1,57514;1,038462;0;0,03846154;1;0
