simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5570728;0,6080047;0,3414076;0,5985554;0,3686667;0,6620139;0,4439158;0,5055183;0,7788135;0,5;14;1,652133;0,07142857;0;0;0,07142857;0
500,006;0,8144361;0,0668143;0,7960427;0,3096269;0,7674063;0,8777341;0,3301546;0,2220171;0,7527392;0,5;19;1,307817;0;0;0;0;0
1000,003;0,9116071;0,2425951;0,7767854;0,3922202;0,5768834;0,8572207;0,3169284;0,2201326;0,8311924;0,5;26;1,425867;0,03846154;0;0;0;0,03846154
1500,003;0,9614431;0,656949;0,7807905;0,4991191;0,9910958;0,2052763;0;0,1869872;0,9340818;0,5;3;16,27622;1;0;0;0;1
2000,005;0,9036696;0,7427117;0,8355929;0,5674204;0,8456099;0,3708439;0,1199125;0,346907;0,9505613;0,5;4;15,38771;1;0;0;0;1
2500,009;0,9101164;0,9929101;0,9456653;0,4232272;0,7941465;0,4577076;0,2068654;0,5665443;1;0,5;3;18,66913;1;0;0;0;1
3000,004;0,9101164;0,9929101;0,9456653;0,4232272;0,7941465;0,4577076;0,2068654;0,5665443;1;0,5;3;18,66913;1;0;0;0;1
3500,003;1;0,9584808;1;0,3132477;1;0,3795459;0,340423;0,428306;0,9018578;0,5;2;28,46029;1;0;0;0;1
4000,006;1;0,9584808;1;0,3132477;1;0,3795459;0,340423;0,428306;0,9018578;0,5;2;28,46029;1;0;0;0;1
4500;1;0,9584808;1;0,3132477;1;0,3795459;0,340423;0,428306;0,9018578;0,5;2;28,46029;1;0;0;0;1
