simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,49997;0,530836;0,517685;0,4793577;0,4810355;0,5014809;0,5044231;0,4957276;0,501612;0,5;17;3,746777;0;0;0;0;0
500,0381;0,5075399;0,4369983;0,5731991;0,4369289;0,5222872;0,5236474;0,5399461;0,4626804;0,4760008;0,5;13;3,84728;0;0;0;0;0
1000,016;0,6836995;0,4668852;0,6985055;0,445534;0,6856905;0,3816874;0,6729766;0,6487661;0,572194;0,5;15;4,082655;0,1333333;0;0,1333333;0;0
1500,037;0,7725849;0,4143658;0,6558719;0,5680502;0,6610174;0,4280562;0,715732;0,6189474;0,65584;0,5;7;7,822803;0,2857143;0;0,2857143;0;0
2000,01;0,7529448;0,4029602;0,6161684;0,454521;0,7523117;0,4701412;0,7434656;0,6552929;0,6806149;0,5;12;5,37093;0;0;0;0;0
2500,016;0,7608393;0,3993222;0,7286737;0,4550728;0,9124715;0,4494794;0,6609522;0,6387452;0,61128;0,5;13;5,116659;0;0;0;0;0
3000,024;0,8173395;0,4195215;0,6941796;0,4644861;0,9735488;0,5764212;0,7132858;0,6083399;0,6519911;0,5;11;7,009592;0,09090909;0,09090909;0;0;0
3500,034;0,896985;0,4300583;0,712434;0,5554206;0,9015709;0,5803431;0,690363;0,6236064;0,8591688;0,5;8;10,1476;0,625;0,625;0;0;0
4000,02;0,824334;0,4239956;0,6930557;0,6310242;0,893867;0,6011458;0,5980883;0,6366569;0,7717177;0,5;10;7,817769;0,6;0,6;0;0;0
4500,037;0,8011191;0,475603;0,6922766;0,6566201;0,9451073;0,7459118;0,703801;0,4299937;0,7341135;0,5;10;7,739745;0,9;0,9;0;0;0
