simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5160711;0,4580904;0,4093899;0,503736;0,5666672;0,5062019;0,4711469;0,4872047;0,4132724;0,5;19;2,809381;0,1052632;0;0;0,05263158;0,05263158
500,054;0,5681432;0,2164639;0,7840555;0,1079196;0,385987;0,5821542;0,2092741;0,2194741;0,5925514;0,5;11;4,284347;0,3636364;0,09090909;0,09090909;0,09090909;0,09090909
1000,025;0,6615614;0,03774664;0,9071822;0,2138565;0,5084916;0,6780978;0,2867602;0,3431981;0,7386977;0,5;8;5,849229;0;0;0;0;0
1500,038;0,5518831;0,2542357;0,8058431;0,1914919;0,8909678;0,7031;0,2021241;0,8964152;0,9625959;0,5;3;22,55856;0;0;0;0;0
2000,017;0,6277656;0,3746787;0,8126767;0,1793385;0,824631;0,6732001;0,2021241;0,9247651;1;0,5;3;26,51226;0;0;0;0;0
2500,036;0,6655955;0,2579293;0,8126767;0,06345651;0,8008807;0,4469401;0,2938571;1;0,9455628;0,5;3;24,45752;0;0;0;0;0
3000,018;0,4129014;0,4034593;0,8126767;0,06345651;0,6274752;0,5301573;0,07873424;1;1;0,5;3;24,4411;0;0;0;0;0
3500,02;0,5414218;0,386894;0,719015;0,09518477;0,7369466;0,5428443;0,1181014;1;1;0,5;2;41,12415;0;0;0;0;0
4000,095;0,8003195;0,2113888;0,8724446;0;0,8756717;0,4941916;0,2012085;0,9906063;0,9643075;0,5;3;25,44607;0,3333333;0,3333333;0;0;0
4500,064;0,5739079;0,1851377;0,7876081;0,05073063;0,9378359;0,4689249;0,314307;0,9075506;0,9326835;0,5;6;10,69251;0,1666667;0,1666667;0;0;0
