simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4880446;0,4799351;0,4885462;0,4869007;0,5094104;0,4801298;0,5030714;0,5119662;0,5040665;0,5;18;3,72457;0;0;0;0;0
500,0038;0,5098271;0,4949226;0,510453;0,4765789;0,5334848;0,4348546;0,4748628;0,5043298;0,5197831;0,5;26;2,828026;0,03846154;0,03846154;0;0;0
1000,001;0,5544257;0,4764626;0,538274;0,3983077;0,567158;0,4679525;0,4795298;0,494923;0,5566615;0,5;24;3,168438;0,08333334;0,04166667;0,04166667;0;0
1500,023;0,6644674;0,527337;0,5995517;0,3165308;0,6141878;0,4483347;0,5290675;0,4366493;0,6081381;0,5;20;4,273394;0,05;0;0,05;0;0
2000,021;0,70558;0,5256165;0,5769697;0,29653;0,6326597;0,3965967;0,5372143;0,3871618;0,605009;0,5;16;3,241697;0,0625;0;0,0625;0;0
2500,059;0,7302231;0,5046499;0,5805374;0,2491984;0,7119461;0,364674;0,5603823;0,41822;0,5737522;0,5;16;3,43501;0,125;0;0;0,125;0
3000,005;0,72579;0,5236441;0,5505117;0,2676909;0,7297131;0,2952792;0,5710809;0,4395438;0,5640306;0,5;14;4,592801;0,2857143;0,07142857;0;0,2142857;0
3500,03;0,7064757;0,4941997;0,5222682;0,3024674;0,6783301;0,3273715;0,6107441;0,4082926;0,5442319;0,5;14;5,303542;0,2857143;0;0;0,2857143;0
4000,03;0,7911376;0,5441157;0,5957214;0,1144382;0,7573134;0,2941014;0,6594242;0,530159;0,4606915;0,5;10;7,879739;1;0,1;0,2;0,7;0
4500,009;0,8248628;0,5369403;0,6230132;0,0177304;0,8633474;0,2692774;0,6368428;0,5741615;0,3646479;0,5;10;8,100084;1,1;0;0,1;1;0
