simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5026543;0,5023883;0,5107691;0,5121694;0,5108413;0,495139;0,4987091;0,5057215;0,4907831;0,5;24;3,394894;0,04166667;0;0,04166667;0;0
500,0007;0,4279272;0,5234091;0,6038727;0,4734901;0,4926953;0,5235723;0,549839;0,5632024;0,6109732;0,5;2;43,22841;0;0;0;0;0
1000;0,4321893;0,5191381;0,6115443;0,4692277;0,5033314;0,5213585;0,5606377;0,5658873;0,6254023;0,5;4;23,49051;0,25;0;0,25;0;0
1500,004;0,3976122;0,5108058;0,6279736;0,4221952;0,5778601;0,4688008;0,5900421;0,5632437;0,6743505;0,5;3;27,79469;0;0;0;0;0
2000,006;0,4637485;0,4444181;0,5762866;0,4036549;0,6536859;0,4385661;0,5314567;0,633405;0,6812309;0,5;2;42,6746;0;0;0;0;0
2500,006;0,4748769;0,3801429;0,6356887;0,455425;0,6513904;0,4414951;0,5938494;0,7604254;0,7242603;0,5;4;22,64464;0;0;0;0;0
3000,006;0,4737602;0,4132129;0,6146016;0,4920015;0,5840344;0,4597169;0,6184646;0,7287462;0,7064108;0,5;3;30,53362;0,6666667;0,6666667;0;0;0
3500,003;0,471159;0,3445306;0,6172775;0,510877;0,6038211;0,5098981;0,625402;0,769348;0,7016191;0,5;4;22,78823;0,5;0,5;0;0;0
4000,005;0,4339848;0,3534129;0,5289957;0,5447133;0,635607;0,5578941;0,7744271;0,7434831;0,8482953;0,5;2;49,28949;1;1;0;0;0
4500,008;0,4503664;0,3757818;0,5015534;0,5422274;0,5782704;0,6068146;0,6939696;0,7731733;0,8567235;0,5;4;26,99523;1,25;1;0;0;0,25
