simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5001659;0,4697823;0,4523323;0,5617403;0,4182773;0,5440655;0,4974333;0,4514626;0,444478;0,5;23;42,060433686406235;0,04347826;0,0;0,0;0,04347826;0,0
500,0046;0,8697228;0,6671229;0,7605036;0,3280928;0,615957;0,7988857;0,5668116;0,5502154;0,6215073;0,5;32;45,24824835254385;0,09375;0,03125;0,03125;0,03125;0,0
1000,006;0,907383;0,4987877;0,7798289;0,301229;0,684827;0,8127595;0,4733127;0,5258112;0,6297768;0,5;37;51,17076107409266;0,1891892;0,1081081;0,02702703;0,0;0,05405406
1500,005;0,8957205;0,4180433;0,757524;0,2497377;0,7311993;0,8027524;0,5009161;0,6883864;0,6907668;0,5;38;50,42968953960297;0,1578947;0,1578947;0,0;0,0;0,0
2000,004;0,916531;0,3802924;0,8415453;0,3160599;0,7118512;0,753441;0,4809582;0,7295236;0,6888855;0,5;38;53,02255635121444;0,2631579;0,2631579;0,0;0,0;0,0
2500,003;0,9351654;0,4244902;0,8615578;0,3127838;0,6851436;0,8223386;0,4716221;0,7824632;0,6092609;0,5;40;47,20207060878398;0,2;0,125;0,025;0,025;0,025
3000,004;0,908768;0,3802185;0,8321666;0,3275453;0,5905392;0,7714171;0,424071;0,7399817;0,5013431;0,5;37;49,673988236492974;0,1891892;0,1081081;0,05405406;0,02702703;0,0
3500,001;0,9046278;0,3682478;0,8242317;0,4103104;0,5435002;0,8126202;0,4688911;0,7132126;0,5365642;0,5;35;48,57211449656402;0,6285715;0,2857143;0,1428571;0,2;0,0
4000,01;0,9210901;0,3927907;0,8468345;0,5191155;0,403484;0,7893839;0,6129679;0,7243165;0,6146832;0,5;32;53,989840464949665;0,9375;0,40625;0,34375;0,1875;0,0
4500,0;0,9572042;0,4812438;0,8845419;0,562215;0,3576218;0,7451257;0,5417842;0,7344876;0,6058958;0,5;29;54,3878565004301;1,344828;0,6206896;0,3103448;0,4137931;0,0
