simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5009328;0,5028775;0,4996115;0,5031827;0,5023056;0,5022842;0,505001;0,5053384;0,4953498;0,5;24;1,67892;0;0;0;0;0
500,0059;0,5257237;0,4827773;0,5018852;0,5016384;0,5122808;0,5029253;0,511085;0,4741587;0,4917971;0,5;21;1,757461;0;0;0;0;0
1000,005;0,5112681;0,4449665;0,5268884;0,4948028;0,5335159;0,5160655;0,5308357;0,4289538;0,5009404;0,5;33;1,122157;0;0;0;0;0
1500,006;0,5170677;0,3889725;0,552442;0,5063383;0,5551668;0,5634652;0,5617428;0,3910791;0,5188221;0,5;37;0,9883171;0;0;0;0;0
2000,003;0,5528396;0,3645496;0,5797349;0,4700045;0,5565082;0,5881411;0,549591;0,3874963;0,4743229;0,5;28;1,335105;0,03571429;0;0,03571429;0;0
2500,008;0,5727204;0,3451131;0,5837838;0,4730187;0,5557305;0,5914475;0,5554448;0,3736156;0,4629642;0,5;26;1,523904;0;0;0;0;0
3000,003;0,5969211;0,3522507;0,5954543;0,4798088;0,5724907;0,5999383;0,5583712;0,3726836;0,4778893;0,5;27;1,400858;0;0;0;0;0
3500,005;0,6236607;0,3483457;0,5844998;0,4982828;0,569657;0,5981243;0,5658497;0,3381586;0,4741681;0,5;24;1,43121;0;0;0;0;0
4000,006;0,6672466;0,343449;0,5918247;0,5129252;0,5402589;0,617088;0,5853124;0,3229199;0,4911653;0,5;25;2,404968;0,16;0;0;0,16;0
4500,008;0,6215696;0,342239;0,5463906;0,4619336;0,5458824;0,683109;0,524929;0,3657807;0,4875205;0,5;25;3,107291;0,76;0;0,08;0,68;0
