simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4993121;0,5001871;0,5004748;0,494902;0,4927877;0,5026978;0,5013607;0,499841;0,5011587;0,5;29;38,07987708045098;0,03448276;0;0,03448276;0;0
500,0064;0,524438;0,5170536;0,4988127;0,5149083;0,503518;0,527382;0,5038716;0,4660431;0,553534;0,5;4;43,70979647234367;0,0;0;0,0;0;0
1000,003;0,5775183;0,4986176;0,5138516;0,5653818;0,4718693;0,5198459;0,5363175;0,4924399;0,6361424;0,5;3;46,36019928430312;0,0;0;0,0;0;0
1500,008;0,5948103;0,4907081;0,523607;0,6056991;0,427435;0,5314451;0,5276058;0,506609;0,6776564;0,5;3;48,26803909554528;0,0;0;0,0;0;0
2000,006;0,5899187;0,4797486;0,5250033;0,602712;0,4305381;0,5107672;0,5280278;0,5304257;0,7021526;0,5;4;41,60249528217084;0,0;0;0,0;0;0
2500,007;0,5533104;0,4781928;0,5214033;0,5513422;0,4487289;0,533285;0,5318224;0,5252202;0,7647976;0,5;3;47,012050227881694;0,0;0;0,0;0;0
3000,008;0,5613745;0,4537635;0,5382704;0,5503101;0,4428674;0,5404038;0,5067824;0,5160358;0,7675024;0,5;5;47,39930292288134;0,0;0;0,0;0;0
3500,005;0,588403;0,4800452;0,5591576;0,5524671;0,445849;0,5038893;0,5735302;0,4921146;0,7948836;0,5;4;48,85733850248124;0,0;0;0,0;0;0
4000,002;0,6439443;0,4348606;0,6276287;0,5739151;0,498967;0,5158219;0,5694119;0,4890316;0,7772645;0,5;7;46,61411230039161;0,0;0;0,0;0;0
4500,007;0,7172714;0,4602508;0,6083869;0,6185048;0,5374796;0,5393124;0,4689254;0,4762102;0,8433324;0,5;4;54,18090803337948;1,0;1;0,0;0;0
