simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,503449;0,4971807;0,4976039;0,4944607;0,497733;0,5056641;0,5072386;0,5038639;0,4912143;0,5;18;3,331982;0,1666667;0,1111111;0,05555556;0;0
500,0057;0,4970438;0,510471;0,5069264;0,5062925;0,4557648;0,4887395;0,496869;0,5206205;0,4985875;0,5;3;21,56006;1;1;0;0;0
1000,004;0,5068953;0,474898;0,5177779;0,5311322;0,4330687;0,5310798;0,5269998;0,4831288;0,4821123;0,5;2;29,85269;0,5;0,5;0;0;0
1500,002;0,4528042;0,4874674;0,5229282;0,5242751;0,4447196;0,562639;0,5356433;0,4949274;0,4342819;0,5;3;23,14857;2;1;0;0;1
2000,001;0,4616449;0,4960601;0,5072352;0,5289347;0,4491791;0,597039;0,5283552;0,5094548;0,4114867;0,5;2;35,71367;2;1;0;0;1
2500,004;0,4672111;0,4644594;0,4715103;0,5318416;0,4520957;0,6373676;0,5076969;0,46695;0,4342663;0,5;4;20,49325;4;2;1;0;1
3000,001;0,4994486;0,4297953;0,4959359;0,5618481;0,4266424;0,6672707;0,5710927;0,4327308;0,4781155;0,5;2;38,59718;3;1;1;0;1
3500,002;0,4865599;0,4128486;0,4963652;0,5683187;0,4174817;0,6894245;0,5452107;0,4473794;0,4804699;0,5;3;26,46867;3;1;1;0;1
4000,025;0,543905;0,4523215;0,5240331;0,508185;0,4782391;0,6862725;0,5644422;0,4446894;0,5131324;0,5;2;40,88779;2,5;0,5;1;0;1
4500,001;0,5460299;0,4622107;0,478819;0,4842606;0,5078509;0,6641068;0,5771402;0,4274868;0,5325752;0,5;3;26,88265;3;1;1;0;1
