simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4816493;0,5434115;0,5336989;0,5194683;0,4664374;0,486012;0,54678;0,4878222;0,5032477;0,5;10;2,4873;0;0;0;0;0
500,0378;0,7518058;0,4385513;0,6595752;0,5696884;0,2840419;0,6838757;0,4449322;0,5116145;0,5234191;0,5;17;1,255279;0,05882353;0;0,05882353;0;0
1000,045;0,9041153;0,5133371;0,8377245;0,6275039;0,2564127;0,6559938;0,486396;0,5313296;0,4044406;0,5;14;1,525522;0;0;0;0;0
1500,038;0,9647911;0,5202167;0,829565;0,5082986;0,1949586;0,5782382;0,4968178;0,5652816;0,3124332;0,5;11;1,88793;0,09090909;0;0;0,09090909;0
2000,024;0,9479848;0,4543006;0,8746689;0,3781276;0,1561981;0,6236444;0,505572;0,422469;0,3089603;0,5;14;1,671004;0,5;0;0;0,5;0
2500,048;0,9008855;0,5068097;0,8051594;0,4411538;0,2140879;0,7096282;0,6104099;0,3972795;0,2158648;0,5;13;1,75031;0,9230769;0;0;0,9230769;0
3000,057;0,8564218;0,5194594;0,8614193;0,4169171;0,1799306;0,7680864;0,5129792;0,3954697;0,3369823;0,5;14;1,725591;1;0;0;1;0
3500,037;0,9522004;0,504206;0,8477368;0,3916898;0,130072;0,7625799;0,5525149;0,3482439;0,27705;0,5;14;1,580364;1;0;0;1;0
4000,033;0,9744549;0,5090638;0,7731619;0,3491029;0,1196452;0,7598152;0,7139713;0,3432631;0,4163654;0,5;11;2,363919;1,090909;0;0;1;0,09090909
4500,014;0,9668196;0,4835349;0,7545581;0,5756688;0,1688776;0,6959291;0,7478761;0,2577657;0,3287061;0,5;12;1,848118;1,583333;0;0;1;0,5833333
