simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5072722;0,5004857;0,4948212;0,498056;0,5145445;0,5201002;0,496639;0,4723719;0,498501;0,5;27;1,683004;0;0;0;0;0
500,013;0,5250775;0,4371372;0,5199154;0,4983718;0,5368347;0,5241961;0,4883833;0,4955028;0,508923;0,5;48;0,9102517;0;0;0;0;0
1000,042;0,5867496;0,3723046;0,5247126;0,4996367;0,5616118;0,4990679;0,517858;0,5349252;0,4990587;0,5;45;0,9661025;0;0;0;0;0
1500,033;0,6668206;0,3716567;0,5699936;0,4930056;0,6011786;0,4675376;0,491748;0,5331463;0,4913595;0,5;45;1,043039;0;0;0;0;0
2000,023;0,7892178;0,3638697;0,588958;0,4914732;0,651045;0,4651115;0,4630337;0,4886158;0,4678183;0,5;35;1,037635;0;0;0;0;0
2500,049;0,8201703;0,361654;0,6138225;0,4887614;0,6779197;0,4759141;0,4784017;0,567377;0,4653251;0,5;38;1,226279;0;0;0;0;0
3000,036;0,8835111;0,3718515;0,6047295;0,4924551;0,6940276;0,4847724;0,4642764;0,5283402;0,4171512;0,5;36;1,256969;0;0;0;0;0
3500,016;0,90714;0,3795476;0,600305;0,4950947;0,7334573;0,4933149;0,4485775;0,5499128;0,4143777;0,5;30;1,678227;0;0;0;0;0
4000,078;0,8941512;0,38288;0,6119538;0,5134961;0,7568906;0,4826123;0,4350604;0,5275299;0,3280114;0,5;34;1,179636;0;0;0;0;0
4500,057;0,8803986;0,3680061;0,6000674;0,4861004;0,7516623;0,5060606;0,4150271;0,5052859;0,2938704;0,5;33;1,290686;0;0;0;0;0
