simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,5191471;0,5037283;0,4970237;0,4758972;0,4554901;0,4814873;0,5369435;0,4825658;0,4876035;0,5;26;1,93917;0;0;0;0;0
500,0016;0,3674227;0,3921054;0,4035613;0,7865369;0,5865344;0,5864347;0,4854274;0,4987714;0,6947718;0,5;3;19,85895;0;0;0;0;0
1000,004;0,4213443;0,5431295;0,6403535;0,783718;0,5870565;0,7135274;0,4656467;0,6010645;0,5772336;0,5;3;20,63683;0;0;0;0;0
1500,013;0,3870105;0,6460904;0,7948271;0,7490057;0,5755832;0,7214909;0,3869896;0,4791147;0,7381263;0,5;2;29,54252;0;0;0;0;0
2000,002;0,3307084;0,7150109;0,7164851;0,9134975;0,4574426;0,8895319;0,2549158;0,5626613;0,6377874;0,5;3;21,56001;0;0;0;0;0
2500,003;0,6008175;0,848628;0,6816119;0,6671533;0,3990641;0,736694;0,3848866;0,5659545;0,7878325;0,5;2;37,73299;0;0;0;0;0
3000,002;0,6086719;0,9157672;0,722377;0,5630304;0,380533;0,9079087;0,4049237;0,6282488;0,8181643;0,5;2;38,25459;0;0;0;0;0
3500;0,7637486;0,9980168;0,6881129;0,7838418;0,4631811;0,6386349;0,6976891;0,5205717;0,8900609;0,5;3;21,60406;0;0;0;0;0
4000;0,8734139;1;0,7443422;0,7584195;0,287724;0,7710515;0,5891883;0,6607715;0,9678528;0,5;2;42,71991;0;0;0;0;0
4500,002;0,9369758;0,9162996;0,7623265;0,6633816;0,1601314;0,7131608;0,489758;0,7250115;0,9431289;0,5;2;39,64867;0;0;0;0;0
