simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,4992764;0,4992306;0,4990336;0,4982832;0,4987634;0,4996552;0,5007079;0,5017716;0,4986415;0,5;29;1,931308;0,06896552;0;0,03448276;0,03448276;0
500,0045;0,4979001;0,4921218;0,4984681;0,4955097;0,5031027;0,4987803;0,5045952;0,4998535;0,4945422;0,5;6;10,18053;0,3333333;0;0,1666667;0,1666667;0
1000,005;0,4964701;0,4802313;0,4939355;0,4946184;0,526522;0,5037845;0,5130095;0,5134102;0,4872411;0,5;6;10,20455;0,8333333;0;0,8333333;0;0
1500,005;0,500805;0,4805463;0,5026166;0,5093958;0,5273184;0,4826143;0,5144936;0,4992551;0,4850084;0,5;6;9,874314;1;0;1;0;0
2000,004;0,5237869;0,4845353;0,5130447;0,4858449;0,5215051;0,4723155;0,507782;0,5126643;0,4670248;0,5;9;6,232794;1,111111;1;0,1111111;0;0
2500,006;0,5273461;0,4600005;0,5074956;0,5028796;0,5001895;0,4597518;0,5020822;0,514701;0,4778683;0,5;9;6,86056;1,888889;1,777778;0,1111111;0;0
3000;0,5265882;0,4593217;0,496761;0,4924514;0,5020025;0,4611284;0,4962967;0,5154799;0,4710539;0,5;5;12,22759;2,2;2,2;0;0;0
3500,002;0,536602;0,4617001;0,5043847;0,4741277;0,5165558;0,4768638;0,5042941;0,5093902;0,4644389;0,5;3;21,5059;2,666667;2,666667;0;0;0
4000,003;0,5183759;0,4729573;0,5016739;0,5244796;0,5212912;0,4580566;0,490308;0,5011027;0,469742;0,5;8;8,563494;2;1,125;0,125;0,75;0
4500,001;0,5089638;0,5012544;0,4989379;0,5101159;0,5098351;0,4629018;0,4876129;0,5107604;0,4621751;0,5;5;12,28552;2;1,6;0,2;0,2;0
