simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4989131;0,4994709;0,5072439;0,4822989;0,4953146;0,5026199;0,4928128;0,5066457;0,5088016;0,5;13;70,78963270267967;0,0;0,0;0,0;0,0;0,0
500,057;0,5080994;0,4837035;0,5110124;0,4814347;0,4975119;0,4979675;0,4934898;0,513268;0,5036272;0,5;75;65,60738629830858;0,01333333;0,0;0,0;0,01333333;0,0
1000,067;0,5620512;0,4586146;0,5487005;0,4879512;0,5047172;0,5145444;0,4753017;0,4720391;0,5121647;0,5;77;65,11106568041698;0,03896104;0,0;0,0;0,03896104;0,0
1500,076;0,595118;0,4200373;0,5825226;0,4847161;0,5018944;0,5151418;0,4683988;0,4317203;0,5138391;0,5;90;61,75624334527161;0,1;0,01111111;0,0;0,08888889;0,0
2000,039;0,6321036;0,357576;0,5929332;0,4633535;0,5325915;0,5528409;0,5228934;0,4034473;0,531949;0,5;84;62,105372575110664;0,25;0,01190476;0,0;0,2380952;0,0
2500,073;0,6114857;0,3543317;0,5804851;0,4594441;0,5256485;0,6033861;0,5587528;0,4226156;0,4824912;0,5;97;82,35553063975053;0,7835051;0,0;0,0;0,7835051;0,0
3000,039;0,64606;0,3465182;0,5895285;0,4608079;0,5204825;0,6181312;0,5701756;0,384251;0,4870387;0,5;84;82,98991794136006;1,02381;0,0;0,02380952;1,0;0,0
3500,055;0,6717507;0,3406145;0,5907126;0,4402568;0,5110101;0,617426;0,556203;0,3769648;0,4773147;0,5;94;87,07846924426123;1,074468;0,0106383;0,04255319;1,0;0,0212766
4000,11;0,6916517;0,3493719;0,5897409;0,4382963;0,5348873;0,6081629;0,5635672;0,3636268;0,4661841;0,5;88;76,3951217270934;1,079545;0,04545455;0,02272727;1,0;0,01136364
4500,037;0,7060434;0,3403717;0,6121066;0,4418293;0,5260757;0,6009036;0,5869025;0,3685454;0,4787774;0,5;85;88,16460290610729;1,235294;0,04705882;0,05882353;1,047059;0,08235294
