simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4729789;0,4968667;0,4996583;0,5000394;0,5112406;0,4987052;0,4965797;0,4995863;0,4879849;0,5;19;1,766802;0;0;0;0;0
500,035;0,5240133;0,5359915;0,5021369;0,4551855;0,4744574;0,4166795;0,4550582;0,5104333;0,4551957;0,5;9;3,502041;0;0;0;0;0
1000,027;0,5601875;0,4613493;0,5334275;0,4752561;0,4492764;0,439691;0,4044662;0,4771898;0,4213316;0,5;10;3,139007;0,1;0;0,1;0;0
1500,025;0,5565194;0,4644129;0,4970469;0,4719034;0,4491468;0,4693251;0,3725684;0,4522366;0,4367597;0,5;8;3,853241;0,25;0;0,25;0;0
2000,046;0,6049553;0,4893011;0,4994711;0,4676369;0,4179899;0,4398358;0,3234076;0,4468862;0,4393427;0,5;8;4,017347;0,375;0;0,375;0;0
2500,025;0,6264876;0,4658813;0,5631726;0,5217735;0,4182972;0,4414639;0,2962285;0,4305544;0,5048063;0,5;11;2,828477;0,6363636;0;0,6363636;0;0
3000,013;0,5643209;0,5137915;0,5399567;0,5138037;0,4193738;0,3820411;0,3586917;0,4343347;0,4710862;0,5;7;4,204049;0,5714286;0,1428571;0,2857143;0,1428571;0
3500,007;0,6062859;0,4507095;0,5303639;0,5766889;0,4054851;0,4583848;0,2691798;0,4267146;0,5038468;0,5;10;3,852667;0,8;0;0,8;0;0
4000,019;0,6258458;0,4454873;0,5484384;0,5479093;0,3956642;0,4673322;0,237858;0,4419397;0,5196574;0,5;8;3,677896;0,75;0;0,75;0;0
4500,003;0,6376662;0,4644117;0,5810376;0,5821066;0,3521466;0,4321389;0,28851;0,39099;0,5568364;0,5;11;2,767623;0,3636364;0;0,3636364;0;0
