simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,4997137;0,4927295;0,5103109;0,5015301;0,4861492;0,5044196;0,5095153;0,5179064;0,506117;0,5;36;2,213031;0,08333334;0,02777778;0,02777778;0,02777778;0
500,0406;0,570639;0,4419315;0,562046;0,4928638;0,500107;0,4860313;0,547752;0,4881651;0,4920575;0,5;17;4,224364;0,2352941;0;0,05882353;0,1764706;0
1000,032;0,742384;0,4900171;0,5838615;0,4866575;0,5311037;0,486737;0,5899222;0,4991632;0,4156549;0,5;18;4,652131;0,1666667;0,05555556;0;0,1111111;0
1500,001;0,7949939;0,4774878;0,6479838;0,5524204;0,5024492;0,4682424;0,581785;0,468145;0,3413552;0,5;16;5,209023;0,3125;0,0625;0,1875;0,0625;0
2000,001;0,9137026;0,4702875;0,7215131;0,5391762;0,513529;0,4714711;0,7934241;0,5865313;0,3608752;0,5;16;4,632799;0,3125;0;0,25;0,0625;0
2500,018;0,926572;0,4718232;0,7151853;0,5240497;0,6236905;0,5982978;0,7244385;0,5318897;0,267053;0,5;16;5,657679;0,625;0,375;0,25;0;0
3000,082;0,8956392;0,4370472;0,6480451;0,5662903;0,6528887;0,6105766;0,6707031;0,5533764;0,2838204;0,5;15;6,625451;0,9333333;0,8;0,1333333;0;0
3500,021;0,8246961;0,4871223;0,6834955;0,6306908;0,7058569;0,6607965;0,7363388;0,5467555;0,2762828;0,5;12;7,492059;1,583333;1,5;0;0,08333334;0
4000,034;0,7704703;0,4688542;0,6373696;0,677915;0,680909;0,6718219;0,7904133;0,5642613;0,2813192;0,5;17;6,126503;1,941176;1,705882;0;0,2352941;0
4500,06;0,8071392;0,4807511;0,6251692;0,6953046;0,7482628;0,7057765;0,8414962;0,7403425;0,2858204;0,5;16;7,647387;1,8125;1,1875;0;0,625;0
