simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4997223;0,5020867;0,499622;0,500341;0,4992144;0,5028455;0,498345;0,4998682;0,5006956;0,5;25;1,971467;0;0;0;0;0
500,0013;0,4916012;0,4978854;0,4985267;0,4951857;0,4850494;0,4988483;0,5018932;0,4999037;0,5109037;0,5;4;12,36293;0;0;0;0;0
1000,04;0,50482;0,5052541;0,5047988;0,4883785;0,505323;0,4831793;0,4914655;0,4866226;0,5163743;0,5;3;16,49548;0;0;0;0;0
1500,01;0,5043769;0,4993725;0,5222093;0,4858088;0,5025029;0,4902313;0,4959207;0,4811316;0,5257291;0,5;3;15,98061;0;0;0;0;0
2000,043;0,5164667;0,5051851;0,5145544;0,5002964;0,5042571;0,4810676;0,4945459;0,4837413;0,5260977;0,5;5;9,874664;0;0;0;0;0
2500,016;0,517472;0,5221579;0,5225399;0,4867508;0,5002161;0,468021;0,4924709;0,4715007;0,5281502;0,5;2;24,69743;0;0;0;0;0
3000,007;0,5152169;0,5197093;0,5086185;0,4849694;0,4941097;0,4608027;0,4958726;0,4775537;0,5371065;0,5;2;24,84744;0;0;0;0;0
3500,026;0,5109205;0,5279505;0,4953643;0,4708849;0,4764545;0,4552896;0,5021415;0,4871119;0,537593;0,5;4;12,22641;0;0;0;0;0
4000,069;0,5007685;0,5137359;0,4897108;0,491628;0,472302;0,44091;0,4839871;0,4779036;0,5497984;0,5;4;12,3824;0;0;0;0;0
4500,038;0,5144498;0,5160114;0,493071;0,4840317;0,4775327;0,4252196;0,4931607;0,4721021;0,5505301;0,5;5;9,885845;0;0;0;0;0
