simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4989176;0,499837;0,4980329;0,5009344;0,4986719;0,5100548;0,4892198;0,5020661;0,4889423;0,5;15;69,6789146401588;1,333333;0,4666667;0,6;0,1333333;0,1333333
500,0027;0,5033287;0,4883644;0,5252118;0,488845;0,4723073;0,5224769;0,4684413;0,4903666;0,4870868;0,5;18;74,38030892750636;2,611111;0,7777778;0,5;0,7222222;0,6111111
1000,02;0,4998084;0,4864225;0,5529749;0,5020134;0,4602446;0,5355819;0,4889645;0,4448141;0,4760813;0,5;29;81,85948183541109;2,965517;1,137931;0,4137931;0,5172414;0,8965517
1500,017;0,4888153;0,4495071;0,5725496;0,5060279;0,4693714;0,5310488;0,5180123;0,41508;0,4585879;0,5;43;82,89509871536606;3,27907;1,418605;0,4883721;0,4651163;0,9069768
2000,032;0,5001873;0,4315003;0,5945815;0,5180283;0,4696427;0,5499675;0,4751702;0,3820305;0,4542651;0,5;39;77,67402056766704;3,230769;1,051282;0,4358974;1,076923;0,6666667
2500,015;0,5170509;0,4291052;0,6070143;0,5164567;0,466787;0,5505545;0,4608959;0,3580713;0,4740207;0,5;38;92,39166867250137;3,315789;1,0;0,7631579;1,184211;0,368421
3000,005;0,5324866;0,4341942;0,6364071;0,5448095;0,4572723;0,5655128;0,4480923;0,3628434;0,4635749;0,5;38;78,35818299146342;3,236842;0,9210526;0,6315789;1,289474;0,3947369
3500,007;0,54203;0,4282397;0,6434134;0,538862;0,4497864;0,5838258;0,4670001;0,3529635;0,4291691;0,5;41;87,15695490575084;3,121951;1,268293;0,5609756;1,04878;0,2439024
4000,003;0,5699702;0,4446366;0,6522373;0,5346768;0,4303615;0,5855027;0,4890501;0,3573741;0,4597596;0,5;41;83,65095537377597;3,219512;1,146341;0,9512195;0,9268293;0,1951219
4500,014;0,5910608;0,4384516;0,6456983;0,543997;0,4735265;0,5890154;0,487626;0,3658092;0,4688437;0,5;36;91,02099264740201;3,444444;0,9722222;1,166667;0,9722222;0,3333333
