simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5005134;0,4816354;0,5261675;0,4819633;0,5026761;0,4724398;0,501855;0,4615811;0,5020668;0,5;25;2,756427;0,04;0;0;0,04;0
500,0157;0,5348228;0,4131313;0,5347633;0,4783515;0,5152768;0,4929568;0,5174373;0,4578362;0,5295334;0,5;63;1,197483;0,2063492;0,06349207;0,0952381;0,04761905;0
1000,003;0,6085323;0,3581488;0,5947331;0,4546196;0,4867443;0,5150682;0,4722562;0,4821107;0,4873075;0,5;57;1,519701;0,6315789;0,2105263;0,03508772;0,3859649;0
1500,002;0,700211;0,361786;0,7090646;0,5001205;0,4507871;0,6085588;0,5309109;0,5528448;0,5077688;0,5;41;2,367285;1,439024;0,5121951;0,07317073;0,8292683;0,02439024
2000,002;0,7383828;0,3807298;0,7133964;0,5035614;0,4317978;0,6644083;0,592075;0,5445077;0,5003924;0,5;45;2,031713;1,955556;0,4;0,1777778;1,333333;0,04444445
2500,007;0,7751704;0,3905787;0,7208388;0,4827602;0,4446455;0,6956589;0,6505595;0,5726197;0,4221421;0,5;50;1,669955;1,96;0,26;0,18;1,46;0,06
3000,005;0,7627574;0,3827712;0,7203733;0,4856029;0,3550682;0,6321471;0,6420293;0,58921;0,45922;0,5;41;3,027942;2,365854;0,4634146;0,1219512;1,756098;0,02439024
3500,001;0,8012553;0,362445;0,6763744;0,4768379;0,4111811;0,6195173;0,6304687;0,5840237;0,4698637;0,5;44;2,24765;2,295455;0,25;0,4090909;1,636364;0
4000,006;0,8271188;0,3592077;0,6544982;0,4737672;0,4440611;0,6879745;0,6354507;0,5833629;0,4917041;0,5;41;2,880572;2,512195;0,3658537;0,6341463;1,512195;0
4500,011;0,8098206;0,3542343;0,615404;0,4757557;0,4650736;0,6762111;0,6288928;0,6277452;0,5125805;0,5;46;2,515328;2,652174;0,4130435;0,8043478;1,434783;0
