simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5796;0,5229558;0,4790808;0,4868763;0,4681001;0,5359376;0,482905;0,513123;0,5253567;0,5;13;2,263348;0;0;0;0;0
500,0009;0,5217702;0,2526533;0,5366935;0,3814883;0,4654868;0,388732;0,2045753;0,6613534;0,57147;0,5;4;7,480205;1;0,5;0,5;0;0
1000,003;0,8410768;0,1260239;0,5187631;0,3418204;0,5044507;0,229521;0,07787453;0,7817853;0,6490098;0,5;2;17,52619;2;1;1;0;0
1500,004;0,8201259;0;0,536446;0,1668297;0,322758;0,3727132;0,07664233;0,9272583;0,4555045;0,5;1;33,77554;2;1;1;0;0
2000,001;0,6584502;0,02169687;0,5214264;0,1201969;0,3767727;0,330103;0,1645269;0,9752356;0,5815394;0,5;9;3,479287;2,111111;1,111111;1;0;0
2500,001;0,8048364;0,09556658;0,7387553;0,115316;0,4050774;0,4185452;0,4654646;0,9021037;0,7942091;0,5;21;1,818731;1,619048;1;0,6190476;0;0
3000,016;0,8402638;0,08135307;0,7624041;0,1345598;0,3257902;0,6104677;0,4534871;0,8038731;0,8803331;0,5;60;0,5529277;1,3;0,9666666;0,3333333;0;0
3500,015;0,8312666;0,08242162;0,7266271;0,1418391;0,3593829;0,6333355;0,4945928;0,8147464;0,8518285;0,5;52;0,6077744;1,442308;1;0,4423077;0;0
4000,008;0,7971248;0,04840627;0,7305711;0,2074229;0,3380232;0,673568;0,5212634;0,805793;0,8639335;0,5;53;0,5886481;1,471698;0,9811321;0,490566;0;0
4500,012;0,7905234;0,05969789;0,7555491;0,1920082;0,3532486;0,7786949;0,5656912;0,735016;0,7408587;0,5;58;0,4422413;1,465517;1,017241;0,4482759;0;0
