simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5241064;0,4191326;0,7181337;0,5262838;0,4967698;0,5116003;0,5758468;0,360017;0,5022228;0,5;17;67,82090446564062;0;0;0;0;0
500,0013;0,7355185;0,07221613;0,8823012;0,7608682;0,6451021;0,7187712;0,4913796;0,6060213;0,6721337;0,5;8;73,01736912421501;0;0;0;0;0
1000,002;0,686912;0,1465168;0,841182;0,7188012;0,7341262;0,7221944;0,669178;0,6637321;0,8048677;0,5;21;87,88314486441244;0;0;0;0;0
1500,003;0,8962966;0,116406;0,9175797;0,7736;0,8505107;0,815376;0,4697228;0,6915528;0,7861996;0,5;14;90,72378607491123;0;0;0;0;0
2000,008;0,9064938;0,08238982;0,8863747;0,8201142;0,7691129;0,8362188;0,4893924;0,7475418;0,8197249;0,5;22;101,3606056516694;0;0;0;0;0
2500,002;0,8881567;0,2075224;0,9426434;0,7424352;0,9037913;0,9604146;0,6956403;0,929939;0,9283723;0,5;9;106,98941900887644;0;0;0;0;0
3000,002;0,8036498;0,5939137;0,9557141;0,7039562;0,6312199;0,6094481;0,2017687;0,9819015;0,8995119;0,5;5;110,7017636781317;0;0;0;0;0
3500,009;0,3740357;0,803197;1,0;1,0;1,0;1,0;0,3777296;1,0;1,0;0,5;1;122,97233940569924;0;0;0;0;0
4000,071;0,6325787;0,2466811;0,5427461;0,2884204;0,6383008;0,5987515;0,5065227;1,0;0,6724341;0,5;2;82,35888212277996;0;0;0;0;0
4500,003;0,7531999;0,3143042;0,6579222;0,1922803;0,6597956;0,441016;0,586372;0,9458708;0,5324277;0,5;3;84,1378810195524;0;0;0;0;0
