simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4944204;0,5097977;0,513762;0,502729;0,5070375;0,5015735;0,506679;0,4737216;0,5000717;0,5;38;30,73601035323044;0,0;0,0;0,0;0;0,0
500,0055;0,6201725;0,5127612;0,7040514;0,5587447;0,459792;0,8075625;0,5507863;0,6188228;0,7406292;0,5;8;34,99795930007398;0,125;0,0;0,125;0;0,0
1000,001;0,9053015;0,3800763;0,714918;0,4043681;0,4452925;0,2894008;0,6139079;0,3445291;0,5945569;0,5;20;27,928978982703015;0,0;0,0;0,0;0;0,0
1500,005;0,9326597;0,4546425;0,7428464;0,4167997;0,4748327;0,2767003;0,6732395;0,3137664;0,7136627;0,5;22;32,662144838818335;0,04545455;0,04545455;0,0;0;0,0
2000,005;0,9272861;0,4288104;0,745068;0,2751105;0,4260314;0,2632737;0,76243;0,2364309;0,8108898;0,5;22;33,23631329791875;0,0;0,0;0,0;0;0,0
2500,003;0,9498554;0,41135;0,7969132;0,3666189;0,4113065;0,3239341;0,7841272;0,2832807;0,8476664;0,5;23;39,09101536089152;0,0;0,0;0,0;0;0,0
3000,008;0,9219717;0,4113828;0,8187261;0,4751529;0,4070583;0,3652303;0,7359913;0,3347257;0,8951806;0,5;25;38,57627713232283;0,04;0,0;0,0;0;0,04
3500,005;0,946917;0,4664619;0,8403541;0,6453562;0,4429598;0,3269784;0,8382418;0,3121637;0,8534101;0,5;23;40,351608087449584;0,9130435;0,0;0,0;0;0,9130435
4000,008;0,9675035;0,4210158;0,7454515;0,7305591;0,3963389;0,394132;0,8640339;0,232792;0,8897641;0,5;20;44,780559362905066;1,0;0,0;0,0;0;1,0
4500,005;0,957195;0,3985726;0,653974;0,7433473;0,4065207;0,5431355;0,9034548;0,2131774;0,9390524;0,5;24;40,88793600101439;1,0;0,0;0,0;0;1,0
