simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5210809;0,4956843;0,4801192;0,5104061;0,4979608;0,4720472;0,4508162;0,5142733;0,5105774;0,5;36;0,9483388;0,7222222;0,3333333;0,1944444;0,1111111;0,08333334
500,0152;0,6375198;0,4257396;0,6265135;0,4874862;0,4232189;0,5358638;0,4567214;0,5881032;0,4899225;0,5;40;0,772515;1,975;0,575;0,225;0,625;0,55
1000,047;0,7192577;0,4269999;0,6211776;0,4428458;0,4227539;0,6110628;0,4283151;0,6219543;0,5096775;0,5;40;0,7828091;2,8;0,575;0,475;1,025;0,725
1500,074;0,7173684;0,4377048;0,6030658;0,4660466;0,4194162;0,6207817;0,3903611;0,6355378;0,4808048;0,5;37;1,024311;3;0,3243243;0,5945946;1,216216;0,8648649
2000,034;0,7008856;0,424499;0,6379874;0,4930411;0,416518;0,6279736;0,3346137;0,7117088;0,3863582;0,5;38;0,9012842;3,263158;0,5789474;0,5526316;1,263158;0,8684211
2500,037;0,7702772;0,4608804;0,6583047;0,4420232;0,3872729;0,6524782;0,3376831;0,6588243;0,4075277;0,5;36;0,7881904;3,222222;0,4166667;0,8055556;1,277778;0,7222222
3000,033;0,7995968;0,4257458;0,6894824;0,5145926;0,4478093;0,6370903;0,2920405;0,6421273;0,3788909;0,5;34;0,9620306;2,911765;0,5;0,7352941;1,294118;0,3823529
3500,044;0,7687333;0,4399415;0,6996697;0,5654556;0,4427483;0,7021661;0,2352031;0,7704234;0,4630554;0,5;34;1,0772;3,058824;0,7058824;0,7058824;1,352941;0,2941177
4000,07;0,8204532;0,4595614;0,7439438;0,6302633;0,4254239;0,7814964;0,2371155;0,7231354;0,4332859;0,5;36;0,940179;3,027778;1,083333;0,7222222;1,138889;0,08333334
4500,029;0,7930518;0,4605229;0,7332498;0,6107025;0,4279837;0,8000328;0,3096649;0,6232171;0,4326952;0,5;32;1,099496;3,25;1,375;0,75;1,09375;0,03125
