simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5017692;0,4970764;0,501694;0,506898;0,4995699;0,4950273;0,5065709;0,5022875;0,504988;0,5;48;0,5419419;0,0625;0,02083333;0,02083333;0;0,02083333
500,0354;0,5185793;0,4727132;0,4976468;0,5305227;0,479894;0,4920042;0,5174301;0,508538;0,5369364;0,5;13;1,930943;0,4615385;0;0,1538462;0,2307692;0,07692308
1000,005;0,5340766;0,5190119;0,5668635;0,5512634;0,473568;0,4987778;0,5005577;0,4814393;0,5726791;0,5;13;2,854583;1,153846;0,1538462;0;1;0
1500,048;0,5486028;0,4911139;0,5631963;0,5535251;0,4850359;0,4992175;0,5042464;0,5034105;0,5604125;0,5;12;2,708778;1,25;0,25;0;1;0
2000,005;0,5687544;0,4864258;0,5642917;0,5335977;0,4937662;0,5273783;0,5272869;0,5080329;0,5755157;0,5;12;3,076865;1,583333;0,6666667;0;0,9166667;0
2500,046;0,5905332;0,4914452;0,5426681;0,5147132;0,5050322;0,5024037;0,5224932;0,5406881;0,5949799;0,5;12;2,075902;1,833333;1;0;0,8333333;0
3000,038;0,5963374;0,4947253;0,5488519;0,5374284;0,5172196;0,5285087;0,5103657;0,521015;0,5935602;0,5;13;2,51108;1,769231;0,4615385;0,2307692;1,076923;0
3500,045;0,5965242;0,4996863;0,5767249;0,5297776;0,4812152;0,5453152;0,5160745;0,521959;0,6041586;0,5;13;3,186321;1,846154;0,3076923;0,4615385;1,076923;0
4000;0,602846;0,507793;0,5804617;0,5051287;0,4488302;0,560385;0,4721294;0,514707;0,6280708;0,5;13;2,693947;1,538462;0,1538462;0,2307692;1,153846;0
4500,041;0,5908636;0,4855334;0,5600248;0,5023707;0,4436774;0,5444217;0,500926;0,5198992;0,6005641;0,5;15;2,655672;1,866667;0,1333333;0,3333333;1,4;0
