simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,5038386;0,4948373;0,5005261;0,4972373;0,4999923;0,5052394;0,495795;0,4971308;0,4996404;0,5;28;2,20642;0,6071429;0,25;0,2142857;0,07142857;0,07142857
500,0195;0,5198649;0,4720517;0,527099;0,4911124;0,5007895;0,5116971;0,4936569;0,4915351;0,5038373;0,5;84;0,7820244;1,285714;0,5714286;0,4761905;0,1071429;0,1309524
1000,007;0,5399266;0,4218933;0,5563167;0,4845257;0,4995924;0,5004427;0,4627666;0,5228837;0,5212465;0,5;57;1,460507;2,561404;0,8245614;0,6315789;0,7719298;0,3333333
1500,015;0,5607709;0,3648944;0,6079942;0,4645315;0,4986282;0,4717844;0,4442234;0,5487479;0,5573372;0,5;85;0,9739032;2,482353;1,141176;0,2117647;1;0,1294118
2000,01;0,5881168;0,3233222;0,6227231;0,4762433;0,4763007;0,4672155;0,4514765;0,5652689;0,5804932;0,5;70;1,179116;3,071429;1,157143;0,4571429;1,128571;0,3285714
2500,002;0,6115443;0,3204492;0,6324641;0,4802842;0,4769;0,4655876;0,481793;0,5636464;0,6149006;0,5;78;1,373349;3,205128;0,8846154;0,4615385;1,166667;0,6923077
3000,031;0,6647285;0,3286387;0,6380008;0,5012292;0,5161154;0,4994512;0,4980694;0,5444549;0,6014633;0,5;84;1,333199;3,297619;0,6547619;0,7142857;1,154762;0,7738096
3500,039;0,722516;0,3331443;0,6438512;0,5277745;0,5284403;0,5372308;0,5413018;0,5201591;0,5595671;0,5;96;1,124314;3,395833;0,3645833;0,8958333;1,239583;0,8958333
4000,013;0,7669342;0,3405754;0,6467291;0,5792339;0,527149;0,5748661;0,5822586;0,5090595;0,5380791;0,5;92;1,240314;3,184783;0,4021739;0,7282609;1,26087;0,7934783
4500,062;0,7810748;0,3426473;0,6535118;0,5714887;0,5307305;0,5700361;0,5686417;0,4999993;0,5282388;0,5;87;1,154579;3,275862;0,5862069;0,6551724;1,321839;0,7126437
