simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4848596;0,4696283;0,6042358;0,4964931;0,439294;0,4772828;0,4810967;0,4567729;0,4573066;0,5;7;31,0272671055131;0,1428571;0,1428571;0,0;0,0;0
500,0087;0,5828442;0,4192839;0,6232526;0,5462784;0,3540341;0,4429826;0,5228839;0,3973851;0,4472991;0,5;36;31,08647910920033;0,08333334;0,05555556;0,0;0,02777778;0
1000,006;0,6656268;0,4319927;0,7279468;0,4751165;0,3588883;0,4155018;0,5188421;0,3713384;0,4784488;0,5;27;32,06732717852246;0,1851852;0,07407407;0,1111111;0,0;0
1500,01;0,7322909;0,4292724;0,6894575;0,4636623;0,3362944;0,4480712;0,474382;0,3412186;0,5321433;0,5;34;32,30061627888576;0,3235294;0,02941176;0,2647059;0,02941176;0
2000,025;0,8752049;0,4519246;0,7323735;0,5063293;0,4581658;0,4053607;0,5525085;0,4161588;0,4896895;0,5;25;31,96265134871984;0,72;0,12;0,24;0,36;0
2500,002;0,7849104;0,4667097;0,6595356;0,4673724;0,4532205;0,4256967;0,5786845;0,4288383;0,4205919;0,5;27;38,22690011278217;1,259259;0,0;0,1851852;1,074074;0
3000,01;0,7874908;0,4563531;0,6638631;0,4594356;0,5644922;0,320848;0,7347558;0,5346317;0,3990792;0,5;29;40,98790399949724;1,827586;0,1034483;0,1034483;1,62069;0
3500,01;0,8084477;0,4655381;0,8138916;0,499375;0,5138004;0,3245725;0,6830596;0,5865397;0,3543496;0,5;24;42,61300362134047;2,208333;0,5416667;0,0;1,666667;0
4000,011;0,8954994;0,463349;0,7526686;0,4704043;0,7301075;0,4562261;0,6614977;0,6447068;0,3090328;0,5;24;43,48655064018483;2,541667;0,7916667;0,0;1,75;0
4500,012;0,8320671;0,4600018;0,7227536;0,6031563;0,7274994;0,4475841;0,6760576;0,7067024;0,341632;0,5;28;38,33774860328074;2,464286;0,7142857;0,0;1,75;0
