simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5005912;0,5012493;0,4981481;0,5009933;0,4989548;0,5004535;0,5019574;0,4986029;0,4988801;0,5;27;40,67325090837944;0,03703704;0,03703704;0,0;0,0;0
500,051;0,4919581;0,4688621;0,5169815;0,5034701;0,5263237;0,5214821;0,5035067;0,4951357;0,4688624;0,5;12;38,87135363540352;0,08333334;0,08333334;0,0;0,0;0
1000,01;0,512894;0,4161335;0,5256896;0,5517753;0,4903062;0,5326654;0,5051805;0,535809;0,4635592;0,5;19;42,41512564016877;0,1052632;0,05263158;0,05263158;0,0;0
1500,046;0,5287859;0,3850084;0,519037;0,5910892;0,4442676;0,5274332;0,502109;0,5598794;0,4333225;0,5;18;44,507482062081856;0,0;0,0;0,0;0,0;0
2000,005;0,5578808;0,3626419;0,5220008;0,6032465;0,4057098;0,5067696;0,5180319;0,5669546;0,4471626;0,5;17;41,30583530769999;0,2352941;0,2352941;0,0;0,0;0
2500,016;0,5785208;0,3770804;0,5512943;0,6168379;0,3979993;0,500062;0,4921603;0,5519561;0,4301573;0,5;14;43,32449189808459;0,7142857;0,2142857;0,5;0,0;0
3000,034;0,6161469;0,3696314;0,5349487;0,6393489;0,3828763;0,4990402;0,4579616;0,553977;0,4195798;0,5;15;41,84739257164457;0,6666667;0,0;0,6666667;0,0;0
3500,005;0,6565315;0,3784404;0,6021914;0,6429475;0,3667529;0,5403966;0,4475274;0,5414633;0,429477;0,5;14;45,29906345499827;1,0;0,07142857;0,9285714;0,0;0
4000,017;0,701678;0,3545909;0,6321623;0,6238307;0,3568808;0,5949596;0,4582596;0,4854422;0,4627976;0,5;14;46,3422335183467;1,0;0,0;1,0;0,0;0
4500,032;0,7139797;0,3517918;0,641584;0,6464009;0,3568549;0,6054941;0,4480242;0,4694466;0,4588076;0,5;15;41,52890169477498;1,2;0,0;1,0;0,2;0
