simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4866219;0,4761764;0,5134833;0,5283455;0,5299324;0,4652666;0,5283662;0,4541208;0,5098611;0,5;20;42,06135686106168;0;0;0;0;0
500,0041;0,835814;0,3656515;0,9053538;0,5655574;0,8956378;0,4620975;0,4556326;0,7212362;0,8194636;0,5;3;53,68817794720145;0;0;0;0;0
1000,002;0,7358382;0,4691249;0,9024487;0,7247172;0,9085722;0,4140641;0,3927028;0,7893329;0,8260837;0,5;3;56,25149467438255;0;0;0;0;0
1500,004;0,8046882;0,5546232;0,8954665;0,6505883;0,8628582;0,360168;0,427889;0,8883731;0,9232649;0,5;2;59,09218769855372;0;0;0;0;0
2000,004;0,8046882;0,5546232;0,8954665;0,6505883;0,8628582;0,360168;0,427889;0,8883731;0,9232649;0,5;2;62,58831536638445;0;0;0;0;0
2500,001;0,8189477;0,562198;0,9124407;0,6882902;0,797994;0,2639543;0,4559222;0,9847462;1,0;0,5;2;54,97123910885219;0;0;0;0;0
3000,004;0,8635886;0,5691021;0,9975181;0,8099466;0,8427043;0,1964136;0,4386505;1,0;1,0;0,5;2;60,103139634710715;0;0;0;0;0
3500,004;0,9680697;0,550621;1,0;0,961195;0,9441154;0,279561;0,4005489;1,0;1,0;0,5;2;56,85218217881501;0;0;0;0;0
4000,0;0,92972;0,5324694;0,9191306;1,0;0,9005187;0,3303317;0,4779483;0,9331127;1,0;0,5;2;61,922430806771416;0;0;0;0;0
4500,003;0,92972;0,5324694;0,9191306;1,0;0,9005187;0,3303317;0,4779483;0,9331127;1,0;0,5;2;61,80903580534704;0;0;0;0;0
