simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4929101;0,5005471;0,5004312;0,5038898;0,4997378;0,4998759;0,4991468;0,4995869;0,4986215;0,5;35;1,428155;0;0;0;0;0
500,0064;0,5016412;0,4977611;0,4982223;0,4960288;0,4985577;0,4953009;0,4954852;0,5041926;0,5065667;0,5;19;2,569677;0;0;0;0;0
1000,007;0,4999656;0,480929;0,5021909;0,4940373;0,4821843;0,4990088;0,4901356;0,4988864;0,4966643;0,5;20;2,442729;0;0;0;0;0
1500;0,5107653;0,4631821;0,5086293;0,4817775;0,4579518;0,513974;0,4886816;0,4797364;0,5026962;0,5;19;2,610506;0;0;0;0;0
2000,002;0,5309775;0,4354187;0,5077356;0,4703944;0,458528;0,5008585;0,4892178;0,4622492;0,5342117;0,5;20;2,441814;0,1;0,05;0,05;0;0
2500,005;0,5449734;0,4286512;0,5090049;0,4731635;0,4668806;0,4940539;0,4804671;0,4514857;0,5413266;0,5;20;2,917791;0,3;0;0,3;0;0
3000,007;0,5638592;0,4127504;0,5163993;0,4607071;0,4681713;0,4949524;0,4704554;0,4393753;0,5498044;0,5;20;2,497732;0,7;0;0,7;0;0
3500,003;0,5659353;0,4049899;0,5040693;0,4725437;0,4589033;0,4853323;0,4909275;0,4432411;0,5460491;0,5;19;3,137035;0,8421053;0;0,8421053;0;0
4000,003;0,5788766;0,4133376;0,4912434;0,4923918;0,4458375;0,4496206;0,5115943;0,4483117;0,530359;0,5;24;2,455446;1;0,04166667;0,9583333;0;0
4500,004;0,5838828;0,4076711;0,4847819;0,5038148;0,4443613;0,4479747;0,5121503;0,4572593;0,5208685;0,5;18;3,271719;1;0;1;0;0
