simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4947721;0,5010142;0,4940183;0,4987671;0,5024634;0,5037547;0,509539;0,5140094;0,5112966;0,5;28;2,544234;0,1428571;0,03571429;0,03571429;0,07142857;0
500,0034;0,5910932;0,5045097;0,5403166;0,4316005;0,4810228;0,4625626;0,5338167;0,4527425;0,5474027;0,5;10;6,206478;0,7;0;0,4;0,3;0
1000,001;0,7419304;0,4971865;0,5761618;0,4020706;0,374448;0,5486921;0,3716549;0,44687;0,4991053;0,5;12;4,547184;0;0;0;0;0
1500,002;0,8102758;0,4944312;0,5823467;0,4081372;0,4530845;0,5936151;0,3339001;0,4071077;0,5121487;0,5;9;6,97616;0,1111111;0,1111111;0;0;0
2000,002;0,8285494;0,4850243;0,6353188;0,4414187;0,4437734;0,5827934;0,2956835;0,498792;0,4861093;0,5;10;5,508515;0;0;0;0;0
2500,002;0,807505;0,5221091;0,5678808;0,5139844;0,4844459;0,586458;0,2896267;0,496289;0,4173782;0,5;11;5,882863;0,09090909;0;0,09090909;0;0
3000,003;0,7667772;0,4584623;0,5558997;0,4701122;0,5356252;0,6301027;0,3581107;0,5053712;0,3932551;0,5;9;6,943766;0,4444444;0,4444444;0;0;0
3500,003;0,7308784;0,5266024;0,6120802;0,4466345;0,5264141;0,6004063;0,3370878;0,4893396;0,3566041;0,5;10;6,038968;0,4;0,3;0,1;0;0
4000,003;0,7676643;0,5517468;0,6208066;0,4919698;0,4342615;0,6537598;0,2737555;0,3775259;0,4198393;0,5;8;7,782147;0,375;0;0,375;0;0
4500,015;0,7613249;0,5061853;0,7278196;0,3997969;0,3696164;0,6992312;0,2896517;0,4062584;0,4608496;0,5;12;5,844254;0,6666667;0;0,6666667;0;0
