simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5019189;0,4946283;0,4946611;0,5109772;0,5002879;0,5020617;0,5062671;0,4964216;0,4972449;0,5;22;67,49164849044467;0,04545455;0;0;0,04545455;0
500,0023;0,5233651;0,5016804;0,5327569;0,510698;0,5271404;0,4519826;0,5060503;0,4915569;0,505223;0,5;5;84,95965899371987;0,4;0;0;0,4;0
1000,006;0,5219079;0,4719599;0,5357818;0,4761172;0,5731573;0,4561411;0,4897487;0,4702992;0,5186408;0,5;7;84,49026098843852;0,4285714;0;0;0,4285714;0
1500,002;0,5677046;0,4168476;0,5810239;0,3904915;0,5705138;0,4582163;0,5403552;0,4189295;0,4683842;0,5;10;86,66686599524587;1,0;0;0;1,0;0
2000,006;0,5713112;0,3854264;0,6099367;0,4120973;0,5492344;0,4595793;0,5270568;0,4200941;0,4940281;0,5;18;74,12128860228202;1,0;0;0;1,0;0
2500,01;0,6220762;0,3768438;0,6447446;0,3932215;0,5281069;0,405532;0,5507743;0,3772064;0,5385908;0,5;18;80,29434831611839;1,0;0;0;1,0;0
3000,002;0,6482577;0,3818446;0,6638054;0,3898977;0,5222964;0,4010371;0,545384;0,3588113;0,5405143;0,5;23;84,67105302040024;1,0;0;0;1,0;0
3500,001;0,708656;0,4348807;0,6600369;0,3774498;0,5093702;0,3847415;0,5496364;0,3508704;0,5468041;0,5;16;74,41983868920452;1,0;0;0;1,0;0
4000,01;0,6949875;0,4465727;0,6670548;0,4130089;0,5324667;0,4087756;0,5555825;0,3671094;0,5585625;0,5;18;77,10310401850454;1,0;0;0;1,0;0
4500,023;0,6675297;0,4237595;0,6644605;0,4373759;0,5774579;0,4314794;0,5420495;0,3786246;0,5662498;0,5;20;79,18560767691154;1,0;0;0;1,0;0
