simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,5313686;0,547347;0,5446064;0,4920745;0,5191234;0,402487;0,4346217;0,4861655;0,5199254;0,5;24;1,951374;0,2083333;0,125;0,08333334;0;0
500,0042;0,6803045;0,5221322;0,8757703;0,628574;0,3836965;0,4625335;0,2153274;0,2851458;0,4962141;0,5;8;8,180895;0,125;0;0,125;0;0
1000,004;0,8236291;1;0,8534808;0,6856883;0,07943588;0,6138871;0,1265271;0,5483507;0,9000667;0,5;2;38,2604;1;0;1;0;0
1500,004;0,8236291;1;0,8534808;0,6856883;0,07943588;0,6138871;0,1265271;0,5483507;0,9000667;0,5;2;38,2604;1;0;1;0;0
2000,004;0,7071567;0,4887319;0,9922372;0,4200622;0,416373;0,961718;0,5314062;0,3539703;0,737263;0,5;4;13,76329;2;1;1;0;0
2500,011;0,7117279;0,3383664;0,9051417;0,3538592;0,6198546;0,7481239;0,5777812;0,4657559;0,8352823;0,5;4;13,29094;2,5;1,5;1;0;0
3000,021;0,6155162;0,2742261;0,8324031;0,3623181;0,6453202;0,7620813;0,6377205;0,4474494;0,7865207;0,5;11;5,245951;2,636364;1,545455;1;0,09090909;0
3500,004;0,4784464;0,9218123;1;0,121454;0,7939016;0,5322882;0,8224373;0,1289987;0,9015123;0,5;2;28,9024;3,5;3,5;0;0;0
4000,027;0,7118759;0,7543886;0,885698;0,122126;0,7594372;0,5111436;0,7158504;0,05893201;0,8819222;0,5;7;7,829565;2,428571;2,428571;0;0;0
4500,002;0,9368779;0,7305382;0,8901808;0,1754455;0,6451135;0,5338271;0,6861251;0,1153982;0,920625;0,5;9;6,237184;2,444444;2,222222;0;0,2222222;0
