simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4964676;0,5247917;0,49933;0,4940603;0,4842998;0,504724;0,4772894;0,523024;0,5005064;0,5;17;2,246173;0;0;0;0;0
500,006;0,4631356;0,5159493;0,5423961;0,4708368;0,6549413;0,566524;0,4343979;0,6106741;0,6507473;0,5;3;14,95289;0;0;0;0;0
1000,002;0,6289245;0,4509478;0,5929521;0,2961816;0,6886799;0,7123966;0,4105212;0,5400992;0,5960947;0,5;3;13,63886;0;0;0;0;0
1500,009;0,6430739;0,3136689;0,5723462;0,3411328;0,567534;0,7693568;0,4630649;0,5770906;0,6253319;0,5;7;6,400661;0;0;0;0;0
2000,003;0,5293252;0,3806752;0,6195865;0,3259631;0,5043251;0,7108106;0,4400284;0,6175101;0,7890015;0,5;6;7,413542;0,1666667;0;0,1666667;0;0
2500;0,5759903;0,5326133;0,6158859;0,2511537;0,415476;0,5295952;0,4619102;0,7107701;0,9076045;0,5;2;31,73095;1;0;1;0;0
3000,001;0,5973393;0,5978792;0,5188078;0,2920476;0,4515642;0,5221334;0,3893873;0,7344953;0,8973822;0,5;3;20,43817;1;0;1;0;0
3500;0,4906245;0,6450518;0,5472791;0,2651729;0,5192587;0,5771463;0,4249435;0,6851945;0,8291944;0,5;3;19,61123;1;0;1;0;0
4000,005;0,3378268;0,7772129;0,5005881;0,1162999;0,5838532;0,5853415;0,3874551;0,6980804;0,891884;0,5;2;30,55615;1;0;1;0;0
4500,002;0,2873005;0,7986401;0,5343128;0,07655193;0,5673642;0,5278964;0,3549315;0,6590971;0,885819;0,5;1;61,1123;1;0;1;0;0
