simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,5202779;0,5003138;0,5053395;0,4919955;0,4991075;0,4879971;0,4626807;0,4875022;0,5078178;0,5;21;3,155267;0;0;0;0;0
500,0343;0,6138424;0,4400831;0,5743377;0,4772035;0,4220101;0,4472218;0,3509853;0,4765992;0,5825527;0,5;16;4,219502;0;0;0;0;0
1000,047;0,6521402;0,3991683;0,6164515;0,519657;0,4644443;0,4395562;0,3670211;0,4665915;0,526257;0,5;13;5,450787;0;0;0;0;0
1500,005;0,6771743;0,4176233;0,6566432;0,5205483;0,5708112;0,4279133;0,2779975;0,4759352;0,5344472;0,5;10;7,106348;0;0;0;0;0
2000,07;0,6880608;0,4224597;0,6402086;0,5154272;0,4914804;0,4130684;0,2330374;0,4721473;0,5268713;0,5;8;9,153667;0;0;0;0;0
2500,02;0,7335587;0,3619907;0,730588;0,6322176;0,4267682;0,4444683;0,2873451;0,4706507;0,6150197;0,5;12;5,417914;0;0;0;0;0
3000,009;0,7077111;0,4443477;0,7968879;0,5906246;0,5111793;0,4341138;0,2752793;0,5976127;0,5671159;0,5;10;7,634336;0;0;0;0;0
3500,006;0,7741754;0,4175259;0,7630408;0,629449;0,8444397;0,521991;0,1987507;0,4833602;0,5700012;0,5;9;7,373507;0;0;0;0;0
4000,004;0,8215653;0,4542312;0,7078398;0,6553152;0,9556543;0,5703744;0,260579;0,4823798;0,4284199;0,5;10;7,053763;0;0;0;0;0
4500,01;0,8065476;0,4515451;0,6456521;0,6294293;0,9318793;0,5322555;0,298591;0,4966676;0,3683295;0,5;12;5,598608;0;0;0;0;0
