simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4981923;0,4974773;0,5013128;0,5022528;0,5039878;0,5012377;0,5015612;0,5014541;0,5077833;0,5;34;65,38910644778917;0,0;0,0;0,0;0;0
500,0013;0,5224222;0,4933023;0,4932189;0,493201;0,5105513;0,5087179;0,5014217;0,50089;0,4980884;0,5;23;59,299246483220685;0,0;0,0;0,0;0;0
1000,004;0,5523111;0,5065452;0,5375343;0,5039966;0,5189692;0,4835674;0,4896401;0,4886855;0,5257169;0,5;26;60,9370434382761;0,0;0,0;0,0;0;0
1500,006;0,5789992;0,4238755;0,5235699;0,4928609;0,5078121;0,4887645;0,5248593;0,474149;0,5391756;0,5;25;63,10983592690193;0,24;0,24;0,0;0;0
2000,005;0,6122326;0,3528108;0,5359875;0,4789797;0,5137063;0,4787046;0,5455454;0,4605584;0,534855;0,5;25;65,30995274269308;0,0;0,0;0,0;0;0
2500,005;0,6243324;0,3550809;0,5518213;0,481544;0,5437028;0,4788973;0,536831;0,468891;0,518981;0,5;30;66,80351352680348;0,3;0,0;0,3;0;0
3000,006;0,6312454;0,350964;0,5747556;0,4852341;0,5578215;0,4770079;0,4959655;0,4517221;0,5077403;0,5;29;63,34299798660355;0,6896552;0,0;0,6896552;0;0
3500,0;0,653766;0,3605553;0,6017905;0,4883795;0,5613857;0,4691491;0,473486;0,4579569;0,5140939;0,5;32;58,72569497412335;0,71875;0,0;0,71875;0;0
4000,003;0,6790097;0,3584518;0,6046178;0,496151;0,5436236;0,4547186;0,4860359;0,4278696;0,506597;0,5;26;64,34205210861457;0,8076923;0,0;0,8076923;0;0
4500,006;0,6794608;0,3592866;0,5931953;0,4881495;0,5467657;0,4603673;0,464771;0,4349818;0,4995043;0,5;28;69,22690416978186;0,8928571;0,0;0,8928571;0;0
