simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4611003;0,479281;0,4357595;0,4830743;0,4167237;0,4689183;0,5271806;0,4486064;0,6686834;0,5;22;75,45287244215545;0,0;0,0;0,0;0,0;0
500,0051;0,6740232;0,3244441;0,9064247;0,6030775;0,4092399;0,5983517;0,6611823;0,3122035;0,5311751;0,5;16;74,36379840303326;0,0;0,0;0,0;0,0;0
1000,01;0,9235004;0,496544;0,854146;0,6722748;0,5468268;0,6502288;0,4913527;0,4857039;0,5351492;0,5;22;91,25026881445588;0,0;0,0;0,0;0,0;0
1500,001;0,8590617;0,4612742;0,8530913;0,5602831;0,5199635;0,7632099;0,4812744;0,5115108;0,5738966;0,5;23;101,68323576964207;0,0;0,0;0,0;0,0;0
2000,001;0,8209226;0,44215;0,8263355;0,4257208;0,4325327;0,7049277;0,5525389;0,3232731;0,5288231;0,5;27;79,28960283142388;0,0;0,0;0,0;0,0;0
2500,001;0,9070866;0,4854228;0,8703472;0,490202;0,2768369;0,7420906;0,4163772;0,3434682;0,5562256;0,5;22;84,3760800214639;0,0;0,0;0,0;0,0;0
3000,008;0,8345757;0,4065462;0,9064788;0,4006116;0,252749;0,7366657;0,4956394;0,424771;0,5676706;0,5;17;90,09386484385186;0,0;0,0;0,0;0,0;0
3500,0;0,8251129;0,4623836;0,8791373;0,2131003;0,2679856;0,733328;0,5076391;0,3375154;0,4448891;0,5;20;76,86178103823143;0,05;0,0;0,05;0,0;0
4000,005;0,8533022;0,4110987;0,8426806;0,3511582;0,3550573;0,6362049;0,5274639;0,4516117;0,4689417;0,5;20;89,61065422367028;0,25;0,1;0,05;0,1;0
4500,0;0,9225178;0,4443312;0,8531258;0,3502398;0,4571574;0,6711898;0,5416917;0,4106103;0,6103355;0,5;22;104,37819441709708;0,5909091;0,04545455;0,1363636;0,4090909;0
